langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,GaN and SiC Power Devices,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-50654-3,Maurizio Di Paolo Emilio,9783031506543,,2024
,Gandhi aur Ali Bandhu,SAGE,"History, Political Science (General)",https://evidya.sagepub.in/library/gandhi-aur-ali-bandhu?bookId=3545&siteName=evidya,Rakhahari Chatterji,,,2017
,Gandhi Bodh,SAGE,"Political Theory & Thought, South Asia Studies",https://evidya.sagepub.in/library/gandhi-bodh?bookId=3314&siteName=evidya,Usha Thakkar,,,2017
,Gap-Sheaves and Estension of Coherent Analytic Subsheaves,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060577,"Yum-Tong Siu, Günther Trautmann",9783540364290,172,1971
,Garbage Crisis,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-02111-4,"Randika Jayasinghe, Usman Mushtaq, Toni Smythe, Caroline Baillie",9783031021114,,2013
,Gas Tables for Compressible Flow Calculations,New Age International,"Engineering , Mechanical , Chemical & Biochemical",http://elib4u.ipublishcentral.com/product/gas-tables-for-compressible-flow-calculations ,S M Yahya,9788122470444,8th ed.,2019
,Gas Turbine Theory,Pearson Education,"Engineering: Mechanical, Engineering, Engineering: General",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5175062,"Cohen, H.;Rogers, G.F.C.;Straznicky, Paul;Saravanamuttoo, H.I.H.;Nix, Andrew",9781292093130,7th ed.,2017
,Gas-Phase Synthesis of Nanoparticles,Wiley,"Physical Sciences & Engineering, Nanotechnology",https://onlinelibrary.wiley.com/doi/book/10.1002/9783527698417,Huttel,9783527698417,,2017
,Gathering Social Network Data,SAGE Publications Ltd,Social sciences-Networks,https://doi.org/10.4135/9781544321486,Jimi Adams,9781544321486,,2020
,Gauge Symmetries and Fibre Bundles,Springer,Physics,http://dx.doi.org/10.1007/3-540-12724-0,"A. P. Balachandran, G. Marmo, B. -S. Skagerstam, A. Stern",9783540387077,188,1983
,Gauge Theories as a Problem of Constructive Quantum Field Theory and Statistical Mechanics,Springer,Physics,http://dx.doi.org/10.1007/3-540-11559-5,Erhard Seiler,9783540392453,159,1982
,Gauge Theories of the Eighties,Springer,Physics,http://dx.doi.org/10.1007/3-540-12301-6,"R. Raitio, J. Lindfors",9783540398882,181,1983
,Gauge Theory and Gravitation,Springer,Physics,http://dx.doi.org/10.1007/3-540-11994-9,"Keiji Kikkawa, Noboru Nakanishi, Hidekazu Nariai",9783540394709,176,1983
,Gauge Theory of Dislocations and Disclinations,Springer,Physics,http://dx.doi.org/10.1007/3-540-11977-9,"Aida Kadić, Dominic G. B. Edelen",9783540394365,174,1983
,Gauss Sums and p-adic Division Algebras,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066413,"Colin J. Bushnell, Albrecht Fröhlich",9783540396185,987,1983
,Gaussian Measures in Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082007,Hui-Hsiung Kuo,9783540375081,463,1975
,Gazing at Games,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79552-7,Veronica Sundstedt,9783031795527,,2012
,Gender and Qualitative Methods,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781849209199,Helmi Järviluoma; Pirkko Moisala; Anni Vilkko,9781849209199,,2004
,Gender Issues in Ethnography,SAGE Publications Ltd,Sex differences,https://doi.org/10.4135/9781412984331,Jennifer Kay Hackney; Carol A. B. Warren,9781412984331,,2000
,General Game Playing,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01569-4,"Michael Genesereth, Michael Thielscher",9783031015694,,2014
,"General Relativity: An Introduction to Black Holes, Gravitational Waves, and Cosmology",Institute of Physics Publishing ,"Physcis , Astronomy and astrophysics",https://iopscience.iop.org/book/978-1-6817-4885-6,"Hall, M J W",9781681748825,,2017
,General Theory of Leibniz Algebras,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-58148-9,"Leonid Kurdachenko, Oleksandr Pypka, Igor Subbotin",9783031581489,,2024
,General Topology and Its Relations to Modern Analysis and Algebra IV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068667,Josef Novák,9783540371083,609,1977
,General Topology of Dynamical Systems,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/001/,Ethan Akin,9781470420642, ,1993
,General Video Game Artificial Intelligence,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02122-0,"Diego Pérez Liébana, Simon M. Lucas, Raluca D. Gaina, Julian Togelius, Ahmed Khalifa, Jialin Liu",9783031021220,,2020
,"General, Organic, and Biochemistry",McGraw Hill,Science,https://resolver.vitalsource.com/9781265688394/?brand=mcgrawhillindia.vitalsource.com  ,Denniston,,11th ed.,2023
,Generalized Analytic Functions on Riemann Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082103,Yuri L. Rodin,9783540480181,1288,1987
,Generalized Heisenberg Groups and Damek-Ricci Harmonic Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076902,"Jürgen Berndt, Franco Tricerri, Lieven Vanhecke",9783540491712,1598,1995
,Generalized Hypergeometric Functions with Applications in Statistics and Physical Sciences,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060468,"A. M. Mathai, R. K. Saxena",9783540378006,348,1973
,Generalized Linear Models,SAGE Publications Ltd,Linear Models,https://doi.org/10.4135/9781412984348,Jeff Gill,9781412984348,,2000
,Generalized Linear Models for Bounded and Limited Quantitative Variables,SAGE Publications Ltd,"Research, linear models",https://doi.org/10.4135/9781544318523,Michael Smithson,9781544318523,,2020
,Generalized Symmetric Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0103324,Oldřich Kowalski,9783540393290,805,1980
,Generalized Transmission Line Method to Study the Far-zone Radiation of Antennas Under a Multilayer Structure,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01538-0,"Zuan Hui Wu, Ahmed A. Kishk, Allen W. Glisson",9783031015380,,2008
,General-Purpose Graphics Processor Architectures,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01759-9,"Tor M. Aamodt, Wilson Wai Lun Fung, Timothy G. Rogers",9783031017599,,2018
,General-Purpose Optimization Through Information Maximization,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-662-62007-6,Alan J. Lockett,9783662620076,,2020
,Generating Functions in Engineering and the Applied Sciences,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-21143-0,"Rajan Chattamvelli, Ramalingam Shanmugam",9783031211430,,2023
,Generating Plans from Proofs,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01856-5,"Michael Benedikt, Julien Leblay, Balder ten Cate, Efthymia Tsamoura",9783031018565,,2016
,Generic Development Language Deva,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57335-6,"Matthias Weber, Martin Simons, Christine Lafontaine",9783540480679,738,1993
,Generic Local Structure of the Morphisms in Commutative Algebra,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060790,Birger Iversen,9783540383383,310,1973
,Genetic Programming,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-44094-7,"Ting Hu, Nuno Lourenço, Eric Medvet, Federico Divina",9783030440947,,2020
,Genetic Programming Theory and Practice XVII,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39958-0,"Wolfgang Banzhaf, Erik Goodman, Leigh Sheneman, Leonardo Trujillo, Bill Worzel",9783030399580,,2020
,Genetically Engineered Food,Wiley,Technology & Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/3527602631,Knut J. Heller,9783527602636,,2003
,Genetics: From Genes to Genomes (ISE),McGraw Hill,Science,https://resolver.vitalsource.com/9781266379956,M. Goldberg,,8th ed.,2024
,Genome Refactoring,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-02569-3,"Natalie Kuldell, Neal Lerner",9783031025693,,2009
,Genus Fields of Algebraic Number Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0100829,Makoto Ishida,9783540375531,555,1976
,Geocomputation,SAGE Publications Ltd,Geography Data processing,https://doi.org/10.4135/9781473916432,Chris Brunsdon,9781473916432,,2015
,Geodesic Beams in Eigenfunction Analysis,Synthesis Collection of Technology (R0),Mathematics,https://doi.org/10.1007/978-3-031-31586-2,"Yaiza Canzani, Jeffrey Galkowski",9783031315862,,2023
,Geographic Information Systems for the Social Sciences,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781452239811,Steven J. Steinberg; Sheila L. Steinberg,9781452239811,,2006
,Geographical Design : Spatial Cognition and Geographical Information Science,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02194-7,Stephen Hirtle,9783031021947,,2011
,Geographical Design : Spatial Cognition and Geographical Information Science,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02226-5,Stephen C Hirtle,9783031022265,2nd ed.,2019
,Geographies of Alternative Education,Policy Press,Education,http://www.degruyter.com/isbn/9781447300519,"Kraftl, Peter",9781447300519,,2013
,Geoinformatics in Sustainable Ecosystem and Society,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6106-1,"Yichun Xie, Yong Li, Ji Yang, Jianhui Xu, Yingbin Deng",9789811561061,,2020
,Geometric and Discrete Path Planning for Interactive Virtual Worlds,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-02588-4,"Marcelo Kallmann, Mubbasir Kapadia",9783031025884,,2016
,Geometric and Quantum Aspects of Integrable Systems,Springer,Physics,http://dx.doi.org/10.1007/BFb0021439,G. F. Helminck,9783540480907,424,1993
,Geometric Applications of Homotopy Theory I,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069224,"M. G. Barratt, M. E. Mahowald",9783540358091,657,1978
,Geometric Applications of Homotopy Theory II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068706,"M. G. Barratt, M. E. Mahowald",9783540358084,658,1978
,Geometric Approach to Free Boundary Problems,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/068/,Luis Caffarelli; Sandro Salsa,9781470421090, ,2005
,Geometric Aspects of Convex Sets with the Radon-Nikodým Property,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069321,Richard D. Bourgin,9783540398738,993,1983
,Geometric Aspects of Functional Analysis: Israel Seminar (GAFA) 1986–87,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081732,"Joram Lindenstrauss, Vitali D. Milman",9783540392354,1317,1988
,Geometric Aspects of Functional Analysis: Israel Seminar (GAFA) 1987–88,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090046,"Joram Lindenstrauss, Vitali D. Milman",9783540461890,1376,1989
,Geometric Aspects of Functional Analysis: Israel Seminar (GAFA) 1989–90,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089211,"Joram Lindenstrauss, Vitali D. Milman",9783540473558,1469,1991
,Geometric Aspects of the Einstein Equations and Integrable Systems,Springer,Physics,http://dx.doi.org/10.1007/3-540-16039-6,R. Martini,9783540397137,239,1985
,Geometric Continuity of Curves and Surfaces,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02590-7,Przemysław Kiciak,9783031025907,,2017
,Geometric Dynamics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061405,J. Palis,9783540409694,1007,1983
,Geometric Methods in Degree Theory for Equivariant Maps,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092822,"Alexander Kushkuley, Zalman Balanov",9783540687269,1632,1996
,Geometric Methods in Mathematical Physics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092017,"Gerald Kaiser, Jerrold E. Marsden",9783540385714,775,1980
,Geometric Nonlinearity in Structural Behavior,Synthesis Collection of Technology (R0),"Structural dynamics, Vibrartions",https://doi.org/10.1007/978-3-031-40508-2,Anthony James DeLuzio,9783031405082,,2024
,Geometric Programming for Design and Cost Optimization,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79324-0,Robert Creese,9783031793240,,2010
,Geometric Programming for Design and Cost Optimization ,Synthesis Collection of Technology (R0),Engineering Design,https://doi.org/10.1007/978-3-031-79330-1,Robert Creese,9783031793301,2nd ed.,2011
,Geometric Programming for Design Equation Development and Cost/Profit Optimization (with illustrative case study problems and solutions),Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79376-9,Robert C. Creese,9783031793769,3rd ed.,2017
,Geometric Reasoning for Perception and Action,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57132-9,Christian Laugier,9783540479130,708,1993
,Geometric Techniques in Gauge Theories,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092655,"Rodolfo Martini, Eduardus M. Jager",9783540391920,926,1982
,Geometric Theory of Algebraic Space Curves,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066166,"Shreeram Shankar Abhyankar, Avinash Madhav Sathaye",9783540372806,423,1974
,Geometric Theory of Semilinear Parabolic Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089647,Daniel Henry,9783540385288,840,1981
,Geometric Topology,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066101,"Leslie Curtis Glaser, Thomas Benjamin Rushing",9783540374121,438,1975
,Geometric Topology and Shape Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081412,"Sibe Mardešić, Jack Segal",9783540479758,1283,1987
,Geometric Topology: Recent Developments,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094287,"Jeff Cheeger, Mikhail Gromov, Christian Okonek, Pierre Pansu",9783540466512,1504,1991
,Geometrical and Statistical Aspects of Probability in Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077094,"Xavier Fernique, Bernard Heinkel, Paul-André Meyer, Michael B. Marcus",9783540398264,1193,1986
,Geometrical and Topological Methods in Gauge Theories,Springer,Physics,http://dx.doi.org/10.1007/BFb0024132,"J. P. Harnad, S. Shnider",9783540381426,129,1980
,Geometrical Approaches to Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089970,Rodolfo Martini,9783540381662,810,1980
,Geometrical Aspects of Functional Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0078130,"Joram Lindenstrauss, Vitali D. Milman",9783540477716,1267,1987
,Geometrical Study of the Elementary Catastrophes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068967,"A. E. R. Woodcock, T. Poston",9783540379416,373,1974
,Géométrie Algébrique Réelle et Formes Quadratiques,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0062247,"Jean-Louis Colliot-Thélène, Michel Coste, Louis Mahé, Marie-Françoise Roy",9783540395485,959,1982
,Géométrie Différentielle,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064102,Enrique Vidal,9783540384526,392,1974
,Géométrie et théorie des groupes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084913,"Michel Coornaert, Thomas Delzant, Athanase Papadopoulos",9783540462941,1441,1990
,Géométrie Symplectique et Mécanique,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097461,Claude Albert,9783540469209,1416,1990
,Geometries and Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091009,"Martin Aigner, Dieter Jungnickel",9783540386391,893,1981
,Geometry and Analysis on Manifolds,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083042,Toshikazu Sunada,9783540459309,1339,1988
,Geometry and Differential Geometry,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088652,"Rafael Artzy, Izu Vaisman",9783540392149,792,1980
,Geometry and Nonlinear Analysis in Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075323,"Kondagunta Sundaresan, Srinivasa Swaminathan",9783540394150,1131,1985
,Geometry and Probability in Banach Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096723,"Laurent Schwartz, Paul R. Chernoff",9783540386179,852,1981
,Geometry and Robotics,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-51683-2,"J. -D. Boissonnat, J. -P. Laumond",9783540467489,391,1989
,Geometry and Topology: III Latin American School of Mathematics Proceedings of the School held at the Instituto de Matemática Pura e Aplicada CNPg Rio de Janeiro,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085344,"Jacob Palis, Manfredo do Carmo",9783540373018,597,1977
,"Geometry and Topology: Proceedings of the Special Year held at the University of Maryland, College Park",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075212,"James C. Alexander, John L. Harer",9783540397380,1167,1985
,Geometry of Banach Spaces-Selected Topics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082079,Joseph Diestel,9783540379133,485,1975
,Geometry of Deep Learning,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-981-16-6046-7,Jong Chul Ye,9789811660467,,2022
,Geometry of Iterated Loop Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067491,J. P. May,9783540376033,271,1972
,Geometry of Metric and Linear Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081125,L. M. Kelly,9783540379461,490,1975
,Geometry of some special Arithmetic Quotients,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0094399,Bruce Hunt,9783540699972,1637,1996
,Geometry of Supersymmetric Gauge Theories,Springer,Physics,http://dx.doi.org/10.1007/BFb0018115,François Gieres,9783540391005,302,1988
,Geometry of the Time-Dependent Variational Principle in Quantum Mechanics,Springer,Physics,http://dx.doi.org/10.1007/3-540-10579-4,"Peter Kramer, Marcos Saraceno",9783540385769,140,1981
,Geometry of Walker Manifolds,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02397-2,"Peter Gilkey, Miguel Brozos-Vázquez, Eduardo Garcia-Rio, Stana Nikčević, Ramón Vásquez-Lorenzo",9783031023972,,2009
,Geometry Seminar “Luigi Bianchi”,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071599,"Graziano Gentili, Simon Salamon, Jean-Pierre Vigué",9783540387022,1022,1983
,Geometry Seminar “Luigi Bianchi” II - 1984,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081909,"Mauro Meschiari, John H. Rawnsley, Simon Salamon",9783540397328,1164,1985
,Geometry Symposium Utrecht 1980,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096221,"E. Looijenga, D. Siersma, F. Takens",9783540386414,894,1981
,Geospatial Data Science: A Hands-on Approach for Building Geospatial Applications Using Linked Data Technologies,Association for Computing Machinery,Spatial-temporal systems,https://dl.acm.org/doi/book/10.1145/3581906,Manolis Koubarakis,9798400707407,,2023
,Germs of Diffeomorphisms in the Plane,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095812,"Freddy Dumortier, Paulo R. Rodrigues, Robert Roussarie",9783540389583,902,1981
,Gerontechnology,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41494-8,"José García-Alonso, César Fonseca",9783030414948,,2020
,Getting Rid of Cybersickness,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59342-1,"Andras Kemeny, Jean-Rémy Chardonnet, Florent Colombet",9783030593421,,2020
,Getting Started on Research,SAGE Publications Ltd,Research,https://doi.org/10.4135/9781849209205,Debbie Epstein; Rebecca Boden; Jane Kenway,9781849209205,,2007
,Getting the Most Out of the Research Experience,SAGE Publications Ltd,Research,https://doi.org/10.4135/9781849209212,Brian Roberts,9781849209212,,2007
,Getting Your PhD,SAGE Publications Ltd,Study and teaching,https://doi.org/10.4135/9781849209229,Harriet Churchill; Teela Sanders,9781849209229,,2007
,GI Gesellschaft für Informatik e. V. 1. Fachtagung über Automatentheorie und Formale Sprachen,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0039132,"G. Goos, J. Hartmanis, D. Gries, P. Brinch Hansen, G. Seegmüller, N. Wirth",9783540378266,2,1973
,Giant Molecules,Wiley,"Physical Sciences & Engineering, Materials Science",https://onlinelibrary.wiley.com/doi/book/10.1002/0471457191,Carraher,9780471457190,2nd ed.,2003
,GIS Algorithms,SAGE Publications Ltd,Geographic information systems,https://doi.org/10.4135/9781473921498,Ningchuan Xiao,9781473921498,,2015
,GIS in Environmental Engineering,Synthesis Collection of Technology (R0),Remote sensing,https://doi.org/10.1007/978-3-031-79126-0,"Shaheemath Suhara K. K., A. K. Haghi",9783031791260,,2025
,GIS LATAM,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59872-3,"Miguel Felix Mata-Rivera, Roberto Zagal-Flores, Javier Arellano Verdejo, Hugo Enrique Lazcano Hernandez",9783030598723,,2020
,Global Analysis,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/052/,Ilka Agricola; Thomas Friedrich,9781470421014,,2002
,Global Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0069800,"Miroslav Grmela, Jerrold Eldon Marsden",9783540384625,755,1979
,Global Analysis — Studies and Applications I,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099548,"Yurii G. Borisovich, Yurii E. Gliklikh, A. M. Vershik",9783540391326,1108,1984
,Global Analysis — Studies and Applications II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075955,"Yuriǐ G. Borisovich, Yuriǐ E. Gliklikh, A. M. Vershik",9783540470847,1214,1986
,Global Analysis — Studies and Applications III,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080419,"Yurii G. Borisovich, Yurii E. Gliklikh, A.M. Vershik",9783540458944,1334,1988
,Global Analysis - Studies and Applications IV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085943,"Yurii G. Borisovich, Yurii E. Gliklikh, A. M. Vershik",9783540468615,1453,1990
,Global Analysis - Studies and Applications V,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084711,"Yuri G. Borisovich, Yuri E. Gliklikh, A. M. Vershik",9783540472230,1520,1992
,Global Bifurcation of Periodic Solutions with Symmetry,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082943,Bernold Fiedler,9783540391500,1309,1988
,Global Business Cycles and Developing Countries,Taylor & Francis,"Development Studies, Economics, Finance, Business & Industry, Geography, Politics & International Relations, Development Policy, Economics and  Development, Economics, Finance and Accounting, Business, Management and Marketing, Human Geography, International Political Economy, Political Studies",www.taylorfrancis.com/books/9780429322495,"Ikeda , Eri",9780429322495,,2019
,Global Calculus,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/065/,S. Ramanan,9781470421076, ,2002
,Global Differentiable Dynamics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059188,"O. Hájek, A. J. Lohwater, R. McCann",9783540369967,235,1971
,Global Differential Geometry and Global Analysis 1984,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075080,"Dirk Ferus, Robert B. Gardner, Sigurdur Helgason, Udo Simon",9783540396987,1156,1985
,Global Differential Geometry and Global Analysis: Proceedings of a Conference held in Berlin,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083621,"Dirk Ferus, Ulrich Pinkall, Udo Simon, Berd Wegner",9783540464457,1481,1991
,Global Differential Geometry and Global Analysis: Proceedings of the Colloquium Held at the Technical University of Berlin,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088835,"Dirk Ferus, Wolfgang Kühnel, Udo Simon, Bernd Wegner",9783540384199,838,1981
,Global Geometry and Mathematical Physics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085063,"Luis Alvarez-Gaumé, Enrico Arbarello, Corrado Concini, Nigel J. Hitchin",9783540468134,1451,1990
,Global Optimization,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-50871-6,"Aimo Törn, Antanas Žilinskas",9783540461036,350,1989
,Global Solution Branches of Two Point Boundary Value Problems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098346,Renate Schaaf,9783540467427,1458,1990
,Global Solutions of Reaction-Diffusion Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099278,Franz Rothe,9783540389170,1072,1984
,Global Structure and Evolution in General Relativity,Springer,Physics,http://dx.doi.org/10.1007/BFb0103443,"Spiros Cotsakis, Gary W. Gibbons",9783540493617,460,1996
,Global Theory of Dynamical Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086975,"Zbigniew Nitecki, Clark Robinson",9783540383123,819,1980
,Global Warming and the Future of the Earth,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-79417-9,Robert G. Watts,9783031794179,,2007
,Globalization and Culture at Work,Springer US,"Management, Human Resource Management, ",http://link.springer.com/10.1007/b109323,"Carr,Stuart C. ",9781402079436,,2005
,"Globalization, Engineering, and Creativity",Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-79931-0,John Reader,9783031799310,,2006
,Gluten-Free Food Science and Technology,Wiley,"Agriculture, Aquaculture & Food Science, Food Science & Technology",https://onlinelibrary.wiley.com/doi/book/10.1002/9781444316209,Gallagher,9781444316209,,2009
,Going Tactile: Life at the Limits of Language,Oxford University Press,Sociolinguistics,https://doi.org/10.1093/oso/9780197778029.001.0001,Edwards,9780197778067,,2024
,GPU Ray Tracing in Non-Euclidean Spaces,Synthesis Collection of Technology (R0),Pattern Recognition,https://doi.org/10.1007/978-3-031-79212-0,"Tiago Novello, Vinícius da Silva, Luiz Velho",9783031792120,,2022
,GPU-Based Techniques for Global Illumination Effects,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-79525-1,"Laszlo Szirmay-Kalos, Laszlo Szecsi, Mateu Sbert",9783031795251,,2008
,Graded and Filtered Rings and Modules,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067331,"C. Năstăsescu, F. Oystaeyen",9783540384786,758,1979
,Graduate Algebra: Commutative View,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/073/,Louis Halle Rowen,9781470411527,,2002
,Graduate Algebra: Noncommutative View,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/091/,Louis Halle Rowen,9781470418021,,2004
,Grameen Mahila Sashaktikaran,SAGE,"South Asia Studies, Economics & Development Studies",https://evidya.sagepub.in/library/grameen-mahila-sashaktikaran?bookId=3559&siteName=evidya,Kiron Wadhera,,,2017
,Grameen Vikas,SAGE,"Economics & Development Studies, Urban, Rural & Regional Economics",https://evidya.sagepub.in/library/grameen-vikas?bookId=4104&siteName=evidya,Katar Singh,,,2017
,Grammar and L forms: An introduction,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10233-7,Derick Wood,9783540383109,91,1980
,Grammatical Inference and Applications,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58473-0,"Rafael C. Carrasco, Jose Oncina",9783540489856,862,1994
,Grammatical Inference for Computational Linguistics,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02159-6,"Jeffrey Heinz, Colin de la Higuera, Menno van Zaanen",9783031021596,,2016
,Grammatical Interference: Learning Syntax from Sentences,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0033338,"Laurent Miclet, Colin Higuera",9783540706786,1147,1996
,Graph Algebra,SAGE Publications Ltd,Graph Algebra,https://doi.org/10.4135/9781412984355,Courtney Brown,9781412984355,,2008
,Graph Drawing and Network Visualization,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-68766-3,"David Auber, Pavel Valtr",9783030687663,,2020
