langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,"Dynamical Systems and Turbulence, Warwick 1980",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0091903,"David Rand, Lai-Sang Young",9783540389453,898,1981
,Dynamical Systems Valparaiso 1986,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083061,"Rodrigo Bamón, Rafael Labarca, Jacob Palis",9783540458890,1331,1988
,"Dynamical Systems, Theory and Applications",Springer,Physics,http://dx.doi.org/10.1007/3-540-07171-7,J. Moser,9783540375050,38,1975
,"Dynamical Systems: Lectures Given at the 2nd Session of the Centro Internazionale Matematico Estivo (C.I.M.E.) held in Montecatini Terme, Italy",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095237,"Ludwig Arnold, Christopher K. R. T. Jones, Konstantin Mischaikow, Geneviève Raugel",9783540494157,1609,1995
,"Dynamical Systems: Proceedings of the Special Year held at the University of Maryland, College Park",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082819,James C. Alexander,9783540459460,1342,1988
,Dynamical Systems: Stability Theory and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080630,"N. P. Bhatia, G. P. Szegö",9783540349747,35,1967
,Dynamical Systems—Warwick 1974,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082572,Anthony Manning,9783540375258,468,1975
,Dynamics and Control of DC-DC Converters,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Fields, Waves and Electromagnetics, Power, Energy and Industry Applications, Robotics and Control Systems",https://doi.org/10.1007/978-3-031-02502-0,"Farzin Asadi, Kei Eguchi",9783031025020,,2018
,Dynamics and Control of Structures,Springer New York,"Mechanical Engineering, Building Construction and Design, Robotics",http://link.springer.com/10.1007/978-0-387-21855-7,"Gawronski, Wodek K. ",9780387218557,,1998
,Dynamics and Instability of Fluid Interfaces,Springer,Physics,http://dx.doi.org/10.1007/3-540-09524-1,T. S. Sørensen,9783540350934,105,1979
,Dynamics and Mechanisms Design for Technology Students,Synthesis Collection of Technology (R0),Engineering Mathematics,https://doi.org/10.1007/978-3-031-57884-7,Anthony D´Angelo Jr.,9783031578847,,2024
,Dynamics and Processes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072106,"Ph. Blanchard, L. Streit",9783540386919,1031,1983
,Dynamics and Stochastic Processes Theory and Applications,Springer,Physics,http://dx.doi.org/10.1007/3-540-52347-2,"Ricardo Lima, Ludwig Streit, Rui Vilela Mendes",9783540469698,355,1990
,Dynamics During Spectroscopic Transitions,Springer Nature,Chemistry and Materials Science,https://doi.org/10.1007/978-3-642-79407-0,"Ernst Lippert, J.D. Macomber",9783642794070,,1995
,Dynamics in One Dimension,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084762,"Louis Stuart Block, William Andrew Coppel",9783540470236,1513,1992
,Dynamics of Concepts,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0027534,Philip R. Loocke,9783540482970,766,1994
,Dynamics of First-Order Phase Transitions in Equilibrium and Nonequilibrium Systems,Springer,Physics,http://dx.doi.org/10.1007/BFb0031473,Stephan W. Koch,9783540389347,207,1984
,Dynamics of Machines and Hydraulic Systems,Synthesis Collection of Technology (R0),Fluid Dynamics,https://doi.org/10.1007/978-3-031-55525-1,"Michał Stosiak, Mykola Karpenko",9783031555251,,2024
,Dynamics of Multiphase Flows Across Interfaces,Springer,Physics,http://dx.doi.org/10.1007/BFb0102654,Annie Steinchen,9783540496205,467,1996
,Dynamics of Nuclear Fission and Related Collective Phenomena,Springer,Physics,http://dx.doi.org/10.1007/BFb0021499,"Peter David, Theo Mayer-Kuckuk, Adriaan Woude",9783540392248,158,1982
,Dynamics of Quiescent Prominences,Springer,Physics,http://dx.doi.org/10.1007/BFb0025640,"V. Ruždjak, E. Tandberg-Hanssen",9783540462934,363,1990
,Dynamics of the Tropical Atmosphere And Oceans,Wiley,Climatology,https://onlinelibrary.wiley.com/doi/book/10.1002/9781118648469,Webster,9781118648469,,2020
,Dynamics of Wave Packets in Molecular and Nuclear Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-16772-2,"Jan Broeckhove, Luc Lathouwers, Piet Leuven",9783540398479,256,1986
,Dynkin Graphs and Quadrilateral Singularities,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084369,Tohsuke Urabe,9783540477693,1548,1993
,E∞ Ring Spaces and E∞ Ring Spectra,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097608,J. Peter May,9783540374091,577,1977
,Eames Anthology,Yale University Press,Design,http://www.degruyter.com/isbn/9780300212839,"Eames, Ray / Eames, CharlesOstroff, Daniel",9780300212839,,2015
,Early Childhood Educational Research,SAGE Publications Ltd,Early childhood education,https://doi.org/10.4135/9781526451811,Cathy Nutbrown,9781526485489,,2018
,Early Soft Error Reliability Assessment of Convolutional Neural Networks Executing on Resource-Constrained IoT Edge Devices,Synthesis Collection of Technology (R0),Software Reliability,https://doi.org/10.1007/978-3-031-18599-1,"Geancarlo Abich, Luciano Ost, Ricardo Reis",9783031185991,,2023
,Earth in Crisis,Synthesis Collection of Technology (R0),Engineering Ethics,https://doi.org/10.1007/978-3-031-13317-6,George Catalano,9783031133176,,2022
,Earthquake Resistant Design of Structures,PHI,Civil,https://elibrary.phindia.com/ebooks/reader/9789390544813,"Agarwal, Pankaj, Shrikhande, Manish",9789390544813,,2019
,Earthquake Risk Reduction,Wiley,"Physical Sciences & Engineering, Civil Engineering & Construction",https://onlinelibrary.wiley.com/doi/book/10.1002/0470869356,Dowrick,9780470869352,,2003
,Easy Money ,SAGE,"Business & Management, Financial Markets",https://evidya.sagepub.in/library/easy-money?bookId=3397&siteName=evidya,Vivek Kaul,,,2017
,Easy Path to Convex Analysis and Applications,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-02406-1,"Boris S. Mordukhovich, Nguyen Mau Nam",9783031024061,,2014
,Easy Path to Convex Analysis and Applications,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-26458-0,"Boris Mordukhovich, Nguyen Mau Nam",9783031264580,,2023
,E-Business and Telecommunications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52686-3,Mohammad S. Obaidat,9783030526863,,2020
,ECG Denoising Based on Total Variation Denoising and Wavelets,Synthesis Collection of Technology (R0),Biomedical Engineering,https://doi.org/10.1007/978-3-031-25267-9,Talbi Mourad,9783031252679,,2023
,ECI Conference 1976,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07804-5,K. Samelson,9783540382157,44,1976
,ECML PKDD 2020 Workshops,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-65965-3,Irena Koprinska…(et al.),9783030659653,,2020
,Ecole d’Eté de Probabilités de Saint-Flour IV—1974,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080189,"X. M. Fernique, J. P. Conze, J. Gani",9783540376002,480,1975
,Ecole d’Eté de Probabilités de Saint-Flour IX-1979,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097497,"Peter J. Bickel, Nicole Karoui, Marc Yor",9783540387749,876,1981
,Ecole d’Eté de Probabilités de Saint-Flour VI-1976,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0097491,"J. Hoffmann-Jørgensen, T. M. Liggett, J. Neveu",9783540373070,598,1977
,Ecole d’Eté de Probabilités de Saint-Flour VII-1977,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0062796,"D. Dacunha-Castelle, H. Heyer, B. Roynette",9783540357162,678,1978
,Ecole d’Eté de Probabilités de Saint-Flour VIII-1978,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089622,"R. Azencott, Y. Guivarc’h, R. F. Gundy",9783540385677,774,1980
,Ecole d’Eté de Probabilités de Saint-Flour XI — 1981,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067984,"X. Fernique, P. W. Millar, D. W. Stroock, M. Weber",9783540394587,976,1983
,École d'Été de Probabilités de Saint Flour XIV - 1984,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074917,"René Carmona, Harry Kesten, John B. Walsh",9783540397816,1180,1986
,Ecole d'Eté de Probabilités de Saint-Flour III-1973,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082432,"P. A. Meyer, P. Priouret, F. Spitzer",9783540377658,390,1974
,Ecole d'Eté de Probabilités de Saint-Flour V-1975,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0079695,"A. Badrikian, J. F. C. Kingman, J. Kuelbs",9783540381198,539,1976
,Ecole d'Eté de Probabilités de Saint-Flour X - 1980,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0095617,"J. M. Bismut, L. Gross, K. Krickeberg",9783540392200,929,1982
,École d'Été de Probabilités de Saint-Flour XII - 1982,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099431,"R. M. Dudley, H. Kunita, F. Ledrappier",9783540391098,1097,1984
,École d'Été de Probabilités de Saint-Flour XIII — 1983,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0099420,"David J. Aldous, Illdar A. Ibragimov, Jean Jacod",9783540393160,1117,1985
,Ecole d'Eté de Probabilités de Saint-Flour XIX — 1989,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0085166,"Donald L. Burkholder, Etienne Pardoux, Alain-Sol Sznitman",9783540463191,1464,1991
,École d'Été de Probabilités de Saint-Flour XVIII - 1988,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0103040,"Alano Ancona, Donald Geman, Nobuyuki Ikeda",9783540467182,1427,1990
,"École d'Été de Probabilités de Saint-Flour XV–XVII, 1985–87",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0086177,"Persi Diaconis, David Elworthy, Hans Föllmer, Edward Nelson, George Papanicolaou, Srinivasa R. S. Varadhan",9783540460428,1362,1988
,Ecole d'Eté de Probabilités de Saint-Flour XX - 1990,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084696,"Mark I. Freidlin, Jean-François Gall",9783540474906,1527,1992
,Ecole d'Eté de Probabilités de Saint-Flour XXI - 1991,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0084189,"Donald A. Dawson, Bernard Maisonneuve, Joel Spencer",9783540476085,1541,1993
,Ecole d'Été de Probabilités: Processus Stochastiques,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059706,"J. L. Bretagnolle, S. D. Chatterji, P. -A. Meyer",9783540383215,307,1973
,Ecological Inference,SAGE Publications Ltd,Ecological Inference,https://doi.org/10.4135/9781412984003,Laura Irwin Langbein; Allan J. Lichtman,9781412984003,,1978
,Econometric Analysis,Pearson,B&E,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,William H. Greene,9781299999626,7th ed.,2018
,Economic Evaluation in Education,SAGE Publications Ltd,"Economics, Evaluation",https://doi.org/10.4135/9781483396514,Henry Levin,9781483396514,3rd ed.,2018
,Economic Growth with Social Justice: Collected Writings of Mahbub ul Haq,Oxford University Press ,Public Economics ,https://doi.org/10.1093/oso/9780199474684.001.0001,Haq,9780199089833,,2018
,"Economics of Grids, Clouds, Systems, and Services",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63058-4,"Karim Djemame, Jörn Altmann, José Ángel Bañares, Orna Agmon Ben-Yehuda, Vlado Stankovski, Bruno Tuffin",9783030630584,,2020
,Economics of Managing Biotechnologies,Springer Netherlands,"Environmental Economics, Agricultural Economics, Economic Growth",http://link.springer.com/10.1007/0-306-47659-2,"Swanson,Timothy ",9780306476594,,2002
,Economics of Property Rights: Towards a Theory of Comparative Systems,Springer Netherlands,"Economic Growth, Economics, Political Science",http://link.springer.com/10.1007/b102393,"Pejovich,Svetozar ",9780585285573,,1990
,ECOOP ’88 European Conference on Object-Oriented Programming,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-45910-3,"Stein Gjessing, Kristen Nygaard",9783540459101,322,1988
,ECOOP ’92 European Conference on Object-Oriented Programming,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0053026,Ole Lehrmann Madsen,9783540472681,615,1992
,ECOOP ’96 — Object-Oriented Programming,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0053051,Pierre Cointe,9783540685708,1098,1996
,ECOOP’ 87 European Conference on Object-Oriented Programming,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-47891-4,"Jean Bézivin, Jean-Marie Hullot, Pierre Cointe, Henry Lieberman",9783540478911,276,1987
,ECOOP’ 93 — Object-Oriented Programming,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-47910-4,Oscar M. Nierstrasz,9783540479109,707,1993
,"ECOOP’95 — Object-Oriented Programming, 9th European Conference, Åarhus, Denmark, August 7–11, 1995",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-49538-X,"Mario Tokoro, Remo Pareschi",9783540495383,952,1995
,ECOOP'91 European Conference on Object-Oriented Programming,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0057011,Pierre America,9783540475378,512,1991
,E-Democracy – Safeguarding Democracy and Human Rights in the Digital Age,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-37545-4,"Sokratis Katsikas, Vasilios Zorkadis",9783030375454,,2020
,Edge AI,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6186-3,"Xiaofei Wang, Yiwen Han, Victor C. M. Leung, Dusit Niyato, Xueqiang Yan, Xu Chen",9789811561863,,2020
,Edge Computing – EDGE 2020,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59824-2,"Ajay Katangur, Shih-Chun Lin, Jinpeng Wei, Shuhui Yang, Liang-Jie Zhang",9783030598242,,2020
,Edge Intelligence in the Making,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02380-4,"Sen Lin, Zhi Zhou, Zhaofeng Zhang, Xu Chen, Junshan Zhang",9783031023804,,2021
,Edinburgh LCF,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-09724-4,"Michael J. Gordon, Arthur J. Milner, Christopher P. Wadsworth",9783540385264,78,1979
,Edmund Berkeley and the Social Responsibility of Computer Professionals,Association for Computing Machinery,History of Computing,https://dl.acm.org/citation.cfm?id=2787754,Bernadette Longo,9781970001389,,2015
,"Edsger Wybe Dijkstra: His Life, Work, and Legacy",Association for Computing Machinery,Computer Science,https://dl.acm.org/doi/book/10.1145/3544585,Krzysztof R. Apt,9781450397742,,2022
,Education and Technology in Sciences,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45344-2,"Klinge Orlando Villalba-Condori, Agustín Aduríz-Bravo, Jari Lavonen, Lung-Hsiang Wong, Tzu-Hua Wang",9783030453442,,2020
,Educational Networking,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-29973-6,Alejandro Peña-Ayala,9783030299736,,2020
,"Educational Research, Policymaking and Practice",SAGE Publications Ltd,"Education,  Research",https://doi.org/10.4135/9781849209083,Martyn Hammersley,9781849209083,,2002
,EEG Signal Processing,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9780470511923,Sanei,9780470511923,,2007
,Effect Size for ANOVA Designs,SAGE Publications Ltd,ANOVA Designs,https://doi.org/10.4135/9781412984010,Jose M. Cortina; Hossein Nouri,9781412984010,,1999
,Effective Interactions and Operators in Nuclei,Springer,Physics,http://dx.doi.org/10.1007/3-540-07400-7,B. R. Barrett,9783540376057,40,1975
,Effective Lagrangians in Quantum Electrodynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-15182-6,"Walter Dittrich, Martin Reuter",9783540392590,220,1985
,Effective Teacher Evaluation,SAGE Publications Ltd,"Teachers, Rating of",https://doi.org/10.4135/9781412990219,Kenneth D. Peterson; Catherine A. Peterson,9781412990219,,2006
,Effective Technical Communication,McGraw Hill,Core Engineering,https://resolver.vitalsource.com/9789352606108/?brand=mcgrawhillindia.vitalsource.com  ,Rizvi,,2nd ed.,2017
,Effective Theories in Programming Practice,Association for Computing Machinery,Computer Science,https://dl.acm.org/doi/book/10.1145/3568325,Jayadev Misra,9781450399739,,2023
,"Effects of Hypergravity and Microgravity on Biomedical Experiments, The",Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01624-0,"Thais Russomano, Gustavo Dalmarco, Felipe Prehn Falcao",9783031016240,,2008
,Effects of Thermal Stimulation during Passive Driver Fatigue,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-658-28158-8,Elisabeth Schmidt,9783658281588,,2020
,Efficient Checking of Polynomials and Proofs and the Hardness of Appoximation Problems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60615-7,Madhu Sudan,9783540484851,1001,1995
,Efficient Graph Rewriting and Its Implementation,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0031909,Heiko Dörr,9783540494195,922,1995
,Efficient Implementation of Quantum Circuit Simulation with Decision Diagrams,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-40825-0,"Stefan Hillmich, Robert Wille",9783031408250,,2024
,Efficient Integration of 5G and Beyond Heterogeneous Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6938-8,"Zi-Yang Wu, Muhammad Ismail, Justin Kong, Erchin Serpedin, Jiao Wang",9789811569388,,2020
,Efficient Processing of Deep Neural Networks,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01766-7,"Vivienne Sze, Yu-Hsin Chen, Tien-Ju Yang, Joel S. Emer",9783031017667,,2020
,Efficient Quadrature Rules for Illumination Integrals,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-79567-1,"Ricardo Marques, Christian Bouville, Luís Paulo Santos, Kadi Bouatouch",9783031795671,,2015
,Efficient Query Processing in Geographic Information Systems,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019984,Beng Chin Ooi,9783540468912,471,1990
,Efficient Structures for Geometric Data Management,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0046097,Oliver Günther,9783540460077,337,1988
,Efficient Visual Recognition Using the Hausdorff Distance,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0015091,William Rucklidge,9783540495871,1173,1996
,E-government and Public Sector Process Rebuilding,Springer US,"Computer Science, Computer Communication Networks, IT in Business",http://link.springer.com/10.1007/b116842,"Andersen, Kim Viborg ",9781402079955,,2005
,"Eigenfunction Branches of Nonlinear Operators, and their Bifurcations",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065819,George H. Pimbley,9783540361473,104,1969
,Eighth International Conference on Numerical Methods in Fluid Dynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-11948-5,E. Krause,9783540395324,170,1982
,e-Infrastructure and e-Services for Developing Countries,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41593-8,"Rafik Zitouni, Max Agueh, Pélagie Houngue, Hénoc Soude",9783030415938,,2020
,Elastic Shape Analysis of Three-Dimensional Objects,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01819-0,"Ian H. Jermyn, Sebastian Kurtek, Hamid Laga, Anuj Srivastava",9783031018190,,2017
,"e-Learning, e-Education, and Online Training",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63952-5,"Shuai Liu, Guanglu Sun, Weina Fu",9783030639525,,2020
,"e-Learning, e-Education, and Online Training",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63955-6,"Shuai Liu, Guanglu Sun, Weina Fu",9783030639556,,2020
,Electric Circuit Analysis with EasyEDA,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-00292-2,Farzin Asadi,9783031002922,,2022
,Electric Circuits and Network Analysis,CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/electric-circuits-network-analysis,R M Chandrashekharaiah,9789388108195,,2020
,Electric Circuits Laboratory Manual,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-24552-7,Farzin Asadi,9783031245527,,2023
,Electric Machines,McGraw Hill,Electrical Engineering,https://resolver.vitalsource.com/9789352606412/?brand=mcgrawhillindia.vitalsource.com  ,Kothari,,5th ed.,2017
,Electric Power Distribution,McGraw Hill,Electrical,https://resolver.vitalsource.com/9780071337199/?brand=mcgrawhillindia.vitalsource.com  ,Amarjit Singh Pabla,,6th ed.,2010
,Electrical Machines,McGraw Hill,Electrical,https://resolver.vitalsource.com/9781259083303/?brand=mcgrawhillindia.vitalsource.com  ,"Bhattacharya, S. K.",,3rd ed.,2008
,Electrical Power Systems,CBS Publishers,Electrical & Electronics Engineering,https://eduport-global.com/product/electrical-power-systems50073343,Ashfaq Husain,9789389185089,,2020
,Electrical Power Systems,New Age International,"Engineering , Electrical Engineering , Electronics",http://elib4u.ipublishcentral.com/product/electrical-power-systems50184032 ,C L Wadhwa,9788122476897,7th ed.,2017
,Electrical Technology (in M.K.S.),CBS Publishers,Electrical & Electronics Engineering,http://www.eduport-global.com/product/electrical-technology,Cotton H.,9789388108621,7th ed.,2020
,Electrical Transport in Nanoscale Systems,Cambridge University Press,"Physics and Astronomy, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Quantum Physics, Quantum Information and Quantum Computation",https://doi.org/10.1017/CBO9780511755606,Di Ventra,9780511755606,,2010
,Electricity and Magnetism,Cambridge University Press,"Classical Physics,Electromagnetics,Engineering,Physics and Astronomy",https://doi.org/10.1017/CBO9781139012973,Purcell,9781139012973,3rd ed.,2013
,Electrification of Heavy-Duty Construction Vehicles,Synthesis Collection of Technology (R0),"Transportation, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-01495-6,"Hong Wang, Yanjun Huang, Amir Khajepour, Chuan Hu",9783031014956,,2018
,"Electroceramics - Materials, Properties, Applications",Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/0470867965,Moulson,9780470867969,2nd ed.,2003
,Electrochemical Methods: Fundamentals and Applications,Wiley India,Sciences,https://ebooks.wileyindia.com/product-details/281690,Bard,9788126596430,2nd ed.,2020
,Electromagnetic Compatibility Engineering,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/473945,Henry W. Ott,9789357468091,,2024
,Electromagnetic Field Theory Fundamentals,Cambridge University Press,"Science, Physics , Electromagnetism",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=266582&query=,"Guru, Bhag Singh; Hiziroglu, Huseyin R.",9780511210396,2nd ed.,2004
,Electromagnetic Scattering using the Iterative Multi-Region Technique,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01702-5,"Mohamed H Al Sharkawy, Veysel Demir, Atef Z. Elsherbeni",9783031017025,,2007
,Electromagnetic Waves and Lasers,Institute of Physics Publishing ,"Physcis , Optics and photonics",https://iopscience.iop.org/book/978-1-6817-4613-5,"Kimura, W D",9781681746128,,2017
,Electromagnetics and Antenna Optimization using Taguchi's Method,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01701-8,"Wei-Chung Weng, Fan Yang, Atef Z. Elsherbeni",9783031017018,,2008
,Electromechanical Energy Conversion Through Active Learning,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-2084-9,"Cardoso, P J R",9780750320825,,2020
,Electro-Mechanical Energy Coversion with Dynamics of Machines,New Age International,"Engineering , Electrical Engineering",http://elib4u.ipublishcentral.com/product/electromechanical-energy-coversion-dynamics-machines ,Rakosh Das Begamudre,9788122470604,2nd ed.,1998
,Electromechanical Machinery Theory and Performance,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-0-7503-1662-0,"Ortmeyer, P T H",9780750316606,,2018
,Electromechanical Transmitters for ELF/VLF Radio,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-15123-1,"Jarred S. Glickstein, Soumyajit Mandal",9783031151231,,2022
,Electron and Photon Interactions at Intermediate Energies,Springer,Physics,http://dx.doi.org/10.1007/3-540-15687-9,"D. Menze, W. Pfeil, W. J. Schwille",9783540396307,234,1985
,Electron Backscatter Diffraction in Materials Science,Springer Nature,Chemistry and Materials Science,https://doi.org/10.1007/978-0-387-88136-2,"Adam J. Schwartz, Mukul Kumar, Brent L. Adams, David P. Field",9780387881362,,2009
,Electron Paramagnetic Resonance: Elementary Theory and Practical Applications,Wiley,"Chemistry, Analytical Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/0470084987,Weil,9780470084984,2nd ed.,2006
,Electronic and Optoelectronic Properties of Semiconductor Structures,Cambridge University Press,"Physics and Astronomy,Engineering, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Electronic, Optoelectronic Devices, and Nanotechnology",https://doi.org/10.1017/CBO9780511805745,Singh,9780511805745,,2012
,Electronic Band Structure and Its Applications,Springer,Physics,http://dx.doi.org/10.1007/3-540-18098-2,M. Yussouff,9783540477570,283,1987
,Electronic Commerce,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60738-2,"Nabil R. Adam, Yelena Yesha",9783540493556,1028,1995
,Electronic Devices & Circuits Theory,Pearson,Electronics & Communications,https://ebooks.elibrary.in.pearson.com/wr/launchbook.html?id=10032022,"Boylestad, R",9789332559059,11th ed.,2015
,Electronic Dictionaries and Automata in Computational Linguistics,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-51465-1,"Maurice Gross, Dominique Perrin",9783540481409,377,1989
,Electronic Governance and Open Society: Challenges in Eurasia,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39296-3,"Andrei Chugunov, Igor Khodachek, Yuri Misnikov, Dmitrii Trutnev",9783030392963,,2020
,Electronic Governance and Open Society: Challenges in Eurasia,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-67238-6,"Andrei Chugunov, Igor Khodachek, Yuri Misnikov, Dmitrii Trutnev",9783030672386,,2020
,Electronic Government,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57599-1,"Gabriela Viale Pereira, Marijn Janssen, Habin Lee, Ida Lindgren, Manuel Pedro Rodríguez Bolívar, Hans Jochen Scholl, Anneke Zuiderwijk",9783030575991,,2020
,Electronic Government,Springer International Publishing,"Computers and Society, Artificial Intelligence, Database Management",http://link.springer.com/10.1007/978-3-030-57599-1,"Pereira,Gabriela Viale ",9783030575991,,2020
,Electronic Government and the Information Systems Perspective,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58957-8,"Andrea Kő, Enrico Francesconi, Gabriele Kotsis, A Min Tjoa, Ismail Khalil",9783030589578,,2020
,Electronic Instrumentation and Measurements,McGraw Hill,Electronics,https://resolver.vitalsource.com/9789353162528/?brand=mcgrawhillindia.vitalsource.com  ,Kalsi,,4th ed.,2019
,Electronic Measurements,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-02021-6,"Farzin Asadi, Kei Eguchi",9783031020216,,2021
,Electronic Participation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58141-1,"Sara Hofmann, Csaba Csáki, Noella Edelmann, Thomas Lampoltshammer, Ulf Melin, Peter Parycek, Gerhard Schwabe, Efthimios Tambouris",9783030581411,,2020
,Electronic Structure of Organic Semiconductors — Polymers and small molecules,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-64327-168-2,"Alcácer, L s",9781643271651,,2018
