langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Data-Driven Personas,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02231-9,"Bernard J. Jansen, Joni Salminen, Soon-gyo Jung, Kathleen Guan",9783031022319,,2021
,Data-Driven Process Discovery and Analysis,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46633-6,"Paolo Ceravolo, Maurice van Keulen, María Teresa Gómez-López",9783030466336,,2020
,"Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control",Cambridge University Press,"Computational Science,Control Systems and Optimisation,Engineering,Mathematics",https://doi.org/10.1017/9781009089517,Brunton,9781009089517,2nd ed.,2022
,Data-Intensive Text Processing with MapReduce,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02136-7,"Jimmy Lin, Chris Dyer",9783031021367,,2010
,Data-Intensive Workflow Management,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01872-5,"Daniel C. M. de Oliveira, Ji Liu, Esther Pacitti",9783031018725,,2019
,Datalog and Logic Databases,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01854-1,"Sergio Greco, Cristian Molinaro",9783031018541,,2016
,DC Motors,Synthesis Collection of Technology (R0),"Electronics and Microelectronics, Instrumentation",https://doi.org/10.1007/978-3-031-64354-5,"Erik Cuevas, Daniel Zaldivar, Ernesto Ayala, Óscar González, Fernando Vega",9783031643545,,2025
,DCE — The OSF Distributed Computing Environment Client/Server Model and Beyond,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57306-2,Alexander Schill,9783540480488,731,1993
,de Sitter (dS) Group and Its Representations,Synthesis Collection of Technology (R0),"Quantum Physics, Cosmology",https://doi.org/10.1007/978-3-031-56552-6,"Mohammad Enayati, Jean-Pierre Gazeau, Hamed Pejhan, Anzhong Wang",9783031565526,2nd ed.,2024
,de Sitter (dS) Group and its Representations,Synthesis Collection of Technology (R0),Mathematical Physics,https://doi.org/10.1007/978-3-031-16045-5,"Mohammad Enayati, Jean-Pierre Gazeau, Hamed Pejhan, Anzhong Wang",9783031160455,,2023
,Dealing With Complexity in Development Evaluation,SAGE Publications Ltd,Development Evaluation,https://doi.org/10.4135/9781483399935,Michael Bamberger,9781544366029,,2015
,Decade of Concurrency Reflections and Perspectives,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58043-3,"J. W. Bakker, W. -P. Roever, G. Rozenberg",9783540484233,803,1994
,Decidability of Parameterized Verification,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02011-7,"Roderick Bloem, Swen Jacobs, Ayrat Kalimov, Igor Konnov",9783031020117,,2015
,Decidable Theories I,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061047,"Gert H. Müller, Dirk Siefkes",9783540362524,120,1970
,Decidable Theories II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082720,"J. Richard Büchi, Dirk Siefkes",9783540469469,328,1973
,Decision and Game Theory for Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64793-3,"Quanyan Zhu, John S. Baras, Radha Poovendran, Juntao Chen",9783030647933,,2020
,"Decision Making, Planning, and Control Strategies for Intelligent Vehicles",Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Computing and Processing, Robotics and Control Systems, Signal Processing and Analysis, Transportation, Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-01506-9,"Haotian Cao, Mingjun Li, Song Zhao, Xiaolin Song",9783031015069,,2020
,Decision Support and Business Intelligence Systems,Pearson India,Social Science,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5127190,"Turban, Efraim; Sharda, Ramesh; Delen, Dursun;  Aronson, Jay E.; Liang, Ting-Peng; King, David",9788131740453,9th ed.,2011
,Decision Support Systems X: Cognitive Decision Support Systems and Technologies,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46224-6,"José María Moreno-Jiménez, Isabelle Linden, Fatima Dargam, Uchitha Jayawickrama",9783030462246,,2020
,Decision Theory as Philosophy,Cambridge University Press,"Philosophy, Philosophy of Science",https://doi.org/10.1017/CBO9780511804847,Kaplan,9780511804847,,2012
,Decision Trees with Hypotheses,Synthesis Collection of Technology (R0),Operations Research,https://doi.org/10.1007/978-3-031-08585-7,"Mohammad Azad, Igor Chikalov, Shahid Hussain, Mikhail Moshkov, Beata Zielosko",9783031085857,,2022
,"Declarative Logic Programming: Theory, Systems, and Applications",Association for Computing Machinery,Logic Programming,https://dl.acm.org/citation.cfm?id=3191315,Michael Kifer and Annie Liu,9781970001990,,2018
,Declarative Networking,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01886-2,"Boon Thau Loo, Wenchao Zhou",9783031018862,,2012
,Declarative Programming and Knowledge Management,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46714-2,"Petra Hofstedt, Salvador Abreu, Ulrich John, Herbert Kuchen, Dietmar Seipel",9783030467142,,2020
,Decolonization and Design (Lesson Plan),Bloomsbury Design Library,"Colonial, Design",https://doi.org/10.5040/9781350097964.003?locatt=label:secondary_bloomsburyVisualArts,Decolonising Design Group,9781350097964,,2021
,"Deductive and Object-Oriented Databases: Fourth International Conference, DOOD '95 Singapore",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60608-4,"Tok Wang Ling, Alberto O. Mendelzon, Laurent Vieille",9783540484608,1013,1995
,"Deductive and Object-Oriented Databases: Second International Conference, DOOD '91 Munich",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55015-1,"C. Delobel, M. Kifer, Y. Masunaga",9783540466468,566,1991
,"Deductive and Object-Oriented Databases: Third International Conference, DOOD'93 Phoenix",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57530-8,"Stefano Ceri, Katsumi Tanaka, Shalom Tsur",9783540482123,760,1993
,Deductive Software Verification: Future Perspectives,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64354-6,"Wolfgang Ahrendt, Bernhard Beckert, Richard Bubel, Reiner Hähnle, Mattias Ulbrich",9783030643546,,2020
,Deep Learning,Springer Nature,Computer Science,https://doi.org/10.1007/978-3-031-45468-4,"Christopher M. Bishop, Hugh Bishop",9783031454684,,2024
,Deep Learning Approaches to Text Production,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-02173-2,"Shashi Narayan, Claire Gardent",9783031021732,,2020
,Deep Learning Architectures,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-3-030-36721-3,Ovidiu Calin,9783030367213,,2020
,Deep Learning for Autonomous Vehicle Control,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems, Computing and Processing, Transportation, Robotics and Control Systems, Signal Processing and Analysis",https://doi.org/10.1007/978-3-031-01502-1,"Sampo Kuutti, Saber Fallah, Richard Bowden, Phil Barber",9783031015021,,2019
,Deep Learning for Computer Architects,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01756-8,"Brandon Reagen, Robert Adolf, Paul Whatmough, Gu-Yeon Wei, David Brooks",9783031017568,,2017
,Deep Learning in Mining of Visual Content,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-34376-7,"Akka Zemmari, Jenny Benois-Pineau",9783030343767,,2020
,Deep Learning on Graphs,Cambridge University Press,Science and Engineering,https://doi.org/10.1017/9781108924184,Ma/Tang,9781108924184,,2021
,Deep Learning Systems,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01769-8,Andres Rodriguez,9783031017698,,2021
,Deep Learning Techniques for Music Generation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-319-70163-9,"Jean-Pierre Briot, Gaëtan Hadjeres, François-David Pachet",9783319701639,,2020
,Deep Learning-Powered Technologies,Synthesis Collection of Technology (R0),Machine learning,https://doi.org/10.1007/978-3-031-35737-4,Khaled Salah Mohamed,9783031357374,,2023
,Deep Neural Evolution,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-3685-4,"Hitoshi Iba, Nasimul Noman",9789811536854,,2020
,Deep Reinforcement Learning-based Energy Management for Hybrid Electric Vehicles,Synthesis Collection of Technology (R0),Automotive Engineering,https://doi.org/10.1007/978-3-031-79206-9,"Yeuching Li, Hongwen He",9783031792069,,2022
,Deep Water Gravity Waves,Springer,Physics,http://dx.doi.org/10.1007/3-540-10852-1,Bruce J. West,9783540387626,146,1981
,Deep Web Query Interface Understanding and Integration,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01889-3,"Eduard C. Dragut, Weiyi Meng, Clement Yu",9783031018893,,2012
,Deep-Inelastic and Fusion Reactions with Heavy Ions,Springer,Physics,http://dx.doi.org/10.1007/3-540-09965-4,W. Oertzen,9783540391777,117,1980
,Defect Complexes in Semiconductor Structures,Springer,Physics,http://dx.doi.org/10.1007/3-540-11986-8,"J. Giber, F. Beleznay, I. C. Szép, J. László",9783540394563,175,1983
,Defending Realism,De Gruyter,"Metaphysics, Ontology , Metaphysics, Ontology",http://www.degruyter.com/isbn/9781614516651,"Bonino, Guido / Jesson, Greg / Cumpa, Javier",9781614516651,,2014
,Deficiency Index Problem for Powers of Ordinary Differential Expressions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064277,"Robert M. Kauffman, Thomas T. Read, Anton Zettl",9783540370246,621,1977
,Deformable Registration Techniques for Thoracic CT Images,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-10-5837-0,"Ali Imam Abidi, S.K. Singh",9789811058370,,2020
,Deformable Surface 3D Reconstruction from Monocular Images,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01810-7,"Mathieu Salzmann, Pascal Fua",9783031018107,,2011
,Defuturing,Bloomsbury Design Library 2021 Collection,"Design,  Philosophy",https://doi.org/10.5040/9781350089563?locatt=label:secondary_bloomsburyVisualArts,Tony Fry,9781350089563,,2020
,DeGarmo's Materials and Processes in Manufacturing ( SI Version),Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/284057,Black,9789390395361,,2020
,Degrees of Unsolvability: Structure and Theory,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067135,Richard L. Epstein,9783540384809,759,1979
,Delay Differential Equations and Dynamical Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083474,"Stavros Busenberg, Mario Martelli",9783540474180,1475,1991
,Delivering Results in Qualitative Market Research,SAGE Publications Ltd,Market Research,https://doi.org/10.4135/9781849208819,Geraldine Lillis,9781849208819,,2002
,Democratizing Cryptography: The Work of Whitfield Diffie and Martin Hellman,Association for Computing Machinery,Computer Science,https://dl.acm.org/doi/book/10.1145/3549993,Rebecca Slayton,9781450398282,,2022
,Demystifying OWL for the Enterprise,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-79482-7,Michael Uschold,9783031794827,,2018
,Density Functional Theory,Springer,Physics,http://dx.doi.org/10.1007/3-540-12721-6,"Jaime Keller, José Luis Gázquez",9783540387039,187,1983
,Dependable Computing - EDCC 2020 Workshops,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58462-7,"Simona Bernardi, Valeria Vittorini, Francesco Flammini, Roberto Nardone, Stefano Marrone, Rasmus Adler, Daniel Schneider, Philipp Schleiß, Nicola Nostro, Rasmus Løvenstein Olsen, Amleto Di Salle, Paolo Masci",9783030584627,,2020
,Dependable Computing — EDCC-1,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58426-9,"Klaus Echtle, Dieter Hammer, David Powell",9783540487852,852,1994
,Dependable Computing — EDCC-2,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61772-8,"Andrzej Hlawiczka, João Gabriel Silva, Luca Simoncini",9783540706779,1150,1996
,"Dependable Software Engineering. Theories, Tools, and Applications",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62822-2,"Jun Pang, Lijun Zhang",9783030628222,,2020
,Dependency Parsing,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02131-2,"Sandra Kübler, Ryan McDonald, Joakim Nivre",9783031021312,,2009
,Deployable Machine Learning for Security Defense,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59621-7,"Gang Wang, Arridhana Ciptadi, Ali Ahmadzadeh",9783030596217,,2020
,"Derivations, Dissipations and Group Actions on C*-algebras",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098817,Ola Bratteli,9783540473763,1229,1986
,Description Logic Handbook,Cambridge University Press,"Computer Science, Programming Languages and Applied Logic,Knowledge Management, Databases and Data Mining",https://doi.org/10.1017/CBO9780511711787,Baader et al,9780511711787,2nd ed.,2010
,Descriptional Complexity of Formal Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-62536-8,"Galina Jirásková, Giovanni Pighizzini",9783030625368,,2020
,Descriptive Statistics for Scientists and Engineers,Synthesis Collection of Technology (R0),"Probability, Stochastic Processes",https://doi.org/10.1007/978-3-031-32330-0,"Rajan Chattamvelli, Ramalingam Shanmugam",9783031323300,,2023
,Design,Birkhäuser,Design,http://www.degruyter.com/isbn/9783035603941,"Bürdek, Bernhard E.",9783035603941,2nd ed.,2015
,Design,Bloomsbury Design Library 2020 Collection,Design,https://doi.org/10.5040/9781350068186?locatt=label:secondary_bloomsburyVisualArts,Daniel J. Huppatz,9781350068186,,2019
,Design and Advanced Robust Chassis Dynamics Control for X-by-Wire Unmanned Ground Vehicle,Synthesis Collection of Technology (R0),"Transportation, Robotics and Control Systems",https://doi.org/10.1007/978-3-031-01496-3,"Jun NI, Jibin Hu, Changle Ziang",9783031014963,,2018
,Design and Agency,Bloomsbury Design Library 2020 Collection,Design,https://doi.org/10.5040/9781350063822?locatt=label:secondary_bloomsburyVisualArts,John Potvin and Marie-Ève Marchand (eds),9781350063822,,2020
,Design and Analysis of Algorithms (An Indian Adaptation),Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/285506,Goodrich,9789354248993,,2021
,Design and Analysis of Experiments,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/282659,Montgomery,9788126597185,8th ed.,2020
,Design and Creativity,Bloomsbury Design Library,"Cultural industries--Management, Creative ability, Design",https://doi.org/10.5040/9781474293693?locatt=label:secondary_bloomsburyVisualArts,Guy Julier & Liz Moor,9781474293693,,2009
,Design and Development of RFID and RFID-Enabled Sensors on Flexible Low Cost Substrates,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-02524-2,"Li Yang, Amin Rida, Manos Tentzeris",9783031025242,,2009
,Design and Implementation of Large Spatial Databases,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52208-5,"Alejandro P. Buchmann, Oliver Günther, Terence R. Smith, Yuan-Fang Wang",9783540469247,409,1990
,Design and Implementation of Programming Languages,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0021415,"John H. Williams, David A. Fisher",9783540372608,54,1977
,"Design and Implementation of Symbolic Computation Systems: International Symposium DISCO '90 Capri, Italy",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52531-9,Alfonso Miola,9783540470144,429,1990
,"Design and Implementation of Symbolic Computation Systems: International Symposium, DISCO '92 Bath, U.K",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57272-4,John Fitch,9783540480310,721,1993
,"Design and Implementation of Symbolic Computation Systems: International Symposium, DISCO '93 Gmunden, Austria",Springer,Computer Science,http://dx.doi.org/10.1007/BFb0013162,Alfonso Miola,9783540479857,722,1993
,"Design and Implementation of Symbolic Computation Systems: International Symposium, DISCO '96 Karlsruhe, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61697-7,"Jacques Calmet, Carla Limongelli",9783540706359,1128,1996
,Design and Installation of Drag Anchors and Plate Anchors,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-74038-1,Alexander Arnfinn Olsen,9783031740381,,2025
,Design and National Identity,Bloomsbury Design Library,Art & design styles,https://doi.org/10.5040/9781474287302?locatt=label:secondary_bloomsburyVisualArts,Javier Gimeno-Martínez,9781474287302,,2016
,Design and Test of Dynamic Vibration Absorbers,Synthesis Collection of Technology (R0),"Mechanical Engineering, Vibration",https://doi.org/10.1007/978-3-031-43308-5,"Steven F. Griffin, Daniel J. Inman",9783031433085,,2024
,Design and the Creation of Value,Bloomsbury Design Library,"Design,  Economic aspects",https://doi.org/10.5040/9781474274289?locatt=label:secondary_bloomsburyVisualArts,"John Heskett, Clive Dilnot and Suzan Boztepe",9781474274289,,2017
,Design and the Digital Divide,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01592-2,Alan F. Newell,9783031015922,,2011
,Design and the Question of History,Bloomsbury Design Library,Design and history,https://doi.org/10.5040/9781474245890?locatt=label:secondary_bloomsburyVisualArts,"Tony Fry, Clive Dilnot and Susan Stewart",9781474245890,,2015
,Design Anthropology,Bloomsbury Design Library 2019 Collection,Art and anthropology,https://doi.org/10.5040/9781474259071?locatt=label:secondary_bloomsburyVisualArts,Alison Clarke,9781474259071,,2017
,Design as Future-Making,Bloomsbury Design Library,"Design,  Social aspects",https://doi.org/10.5040/9781474293907?locatt=label:secondary_bloomsburyVisualArts,Susan Yelavich and Barbara Adams,9781474293907,,2014
,Design as Politics,Bloomsbury Design Library,"Design, Political aspects",https://doi.org/10.5040/9781474293723?locatt=label:secondary_bloomsburyVisualArts,Tony Fry,9781474293723,,2010
,Design by IKEA,Bloomsbury Design Library,Ikea (Firm),https://doi.org/10.5040/9781474293945?locatt=label:secondary_bloomsburyVisualArts,Sara Kristoffersson,9781474293945,,2014
,Design Data Handbook for Mechanical Engineers,CBS Publishers,Mechanical Engineering,http://www.eduport-global.com/product/design-data-handbook-for-mechanical-engineers,"K. Mahadevan, K. Balaveera Reddy",9788123926971,4th ed.,2020
,Design Engineering Journey,Synthesis Collection of Technology (R0),"General Topics for Engineers, Robotics and Control Systems, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-79597-8,Ramana Pidaparti,9783031795978,,2018
,Design Engineering Journey,Synthesis Collection of Technology (R0),"General Topics for Engineers, Robotics and Control Systems, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-25969-2,Ramana Pidaparti,9783031259692,2nd ed.,2023
,Design for additive manufacturing ,Elsevier,Engineering ,https://www.sciencedirect.com/science/book/9780128167212,"Leary, Martin",,,2020
,Design Futuring,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781350036079?locatt=label:secondary_bloomsburyVisualArts,Tony Fry,9781350036079,,2008
,Design History,Bloomsbury Design Library,"Design,  History",https://doi.org/10.5040/9781474293716?locatt=label:secondary_bloomsburyVisualArts,Kjetil Fallan,9781474293716,,2010
,Design History and Time,Bloomsbury Design Library 2019 Collection,Design,https://doi.org/10.5040/9781350060685?locatt=label:secondary_bloomsburyVisualArts,Zoë Hendon and Anne Massey,9781350060685,,2019
,Design History Beyond the Canon,Bloomsbury Design Library 2019 Collection,Design -- History,https://doi.org/10.5040/9781350051614?locatt=label:secondary_bloomsburyVisualArts,"Jennifer Kaufmann-Buhler, Victoria Rose Pass and Christopher Wilson",9781350051614,,2019
,Design Noir,Bloomsbury Design Library 2021 Collection,Art and electronics,https://doi.org/10.5040/9781350070660?locatt=label:secondary_bloomsburyVisualArts,Anthony Dunne and Fiona Raby,9781350070660,,2021
,Design Objects and the Museum,Bloomsbury Design Library,Decorative arts,https://doi.org/10.5040/9781474268820?locatt=label:secondary_bloomsburyVisualArts,Liz Farrelly and Joanna Weddell,9781474268820,,2016
,Design of an Extendible Graph Editor,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019371,Frances Newbery Paulisch,9783540478980,704,1993
,Design of Approximation Algorithms,Cambridge University Press,"Mathematics,Computer Science, Algorithmics, Complexity, Computer Algebra, Computational Geometry,Optimisation",https://doi.org/10.1017/CBO9780511921735,Williamson/Shmoys,9780511921735,,2012
,Design of Concrete Structures,PHI,Civil,https://elibrary.phindia.com/ebooks/reader/9789390544561,"Bandyopadhyay, J. N.",9789390544561,,2018
,Design of Dynamic Data Structures,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0014927,Mark H. Overmars,9783540409618,156,1983
,Design of Everyday Life,Bloomsbury Design Library,Material culture,https://doi.org/10.5040/9781474293679?locatt=label:secondary_bloomsburyVisualArts,"Elizabeth Shove, Matthew Watson, Martin Hand & Jack Ingram",9781474293679,,2007
,Design of Experiments in Chemical Engineering - A Practical Guide,Wiley,"Chemistry, Industrial Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/3527604162,Lazic,9783527604166,,2004
,Design of Hashing Algorithms,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57500-6,"Josef Pieprzyk, Babak Sadeghiyan",9783540481980,756,1993
,Design of Implicit Interactions,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02210-4,Wendy Ju,9783031022104,,2015
,Design of Intelligent Agents,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0017806,Jörg P. Müller,9783540495901,1177,1996
,Design of Machine Elements,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9789390177486/?brand=mcgrawhillindia.vitalsource.com  ,Bhandari,,5th ed.,2020
,Design of Race,Bloomsbury Design Library 2021 Collection,Race awareness in art,https://doi.org/10.5040/9781474299589?locatt=label:secondary_bloomsburyVisualArts,Peter Claver Fine,9781474299589,,2021
,Design of Reconfigurable Antennas Using Graph Models,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01540-3,"Joseph Costantine, Youssef Tawk, Christos Christodoulou",9783031015403,,2013
,Design of Reinforced Concrete Foundations,PHI,Civil,https://elibrary.phindia.com/ebooks/reader/9789354435966,"Varghese, P. C.",9789354435966,,2016
,Design of Rijndael,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-662-60769-5,"Joan Daemen, Vincent Rijmen",9783662607695,,2020
,Design of Survivable Networks,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088963,Mechthild Stoer,9783540475002,1531,1992
,Design of Visualizations for Human-Information Interaction,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02602-7,"Kamran Sedig, Paul Parsons",9783031026027,,2016
,Design Politics of the Passport,Bloomsbury Design Library 2019 Collection,Design,https://doi.org/10.5040/9781474289405?locatt=label:secondary_bloomsburyVisualArts,Mahmoud Keshavarz,9781474289405,,2018
,Design Roots ,Bloomsbury Design Library 2019 Collection,Design,https://doi.org/10.5040/9781474241823?locatt=label:secondary_bloomsburyVisualArts,"Stuart Walker, Martyn Evans, Tom Cassidy, Jeyon Jung and Amy Twigger Holroyd (eds)",9781474241823,,2018
,Design Thinking,Bloomsbury Design Library,"Design, Creative ability",https://doi.org/10.5040/9781474293884?locatt=label:secondary_bloomsburyVisualArts,Nigel Cross,9781474293884,,2011
,Design Volume 1,Bloomsbury Design Library,"Design,  History",https://doi.org/10.5040/9781474282857?locatt=label:secondary_bloomsburyVisualArts,D.J. Huppatz,9781474282857,,2016
,Design Volume 2,Bloomsbury Design Library,"Design,  History",https://doi.org/10.5040/9781474282932?locatt=label:secondary_bloomsburyVisualArts,D.J. Huppatz,9781474282932,,2016
,Design Volume 3,Bloomsbury Design Library,"Design,  History",https://doi.org/10.5040/9781474282901?locatt=label:secondary_bloomsburyVisualArts,D.J. Huppatz,9781474282901,,2016
,Design Volume 4,Bloomsbury Design Library,"Design,  History",https://doi.org/10.5040/9781474282888?locatt=label:secondary_bloomsburyVisualArts,D.J. Huppatz,9781474282888,,2016
,"Design, Ecology, Politics",Bloomsbury Design Library,"Design, Environmental aspects",https://doi.org/10.5040/9781474293860?locatt=label:secondary_bloomsburyVisualArts,Joanna Boehnert,9781474293860,,2018
,"Design, Operation and Evaluation of Mobile Communications",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50350-5,"Gavriel Salvendy, June Wei",9783030503505,,2020
,"Design, Representations, and Processing for Additive Manufacturing",Synthesis Collection of Technology (R0),"Power, Energy and Industry Applications, Computing and Processing",https://doi.org/10.1007/978-3-031-02596-9,"Marco Attene, Marco Livesu, Sylvain Lefebvre, stefano ellero, Szymon Rusinkiewicz, Thomas Funkhouser",9783031025969,,2018
,"Design, User Experience, and Usability. Case Studies in Public and Personal Interactive Systems",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49757-6,"Aaron Marcus, Elizabeth Rosenzweig",9783030497576,,2020
,"Design, User Experience, and Usability. Design for Contemporary Interactive Environments",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49760-6,"Aaron Marcus, Elizabeth Rosenzweig",9783030497606,,2020
,"Design, User Experience, and Usability. Interaction Design",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-49713-2,"Aaron Marcus, Elizabeth Rosenzweig",9783030497132,,2020
,Designed Technologies for Healthy Aging,Synthesis Collection of Technology (R0),"Computing and Processing, Bioengineering, Communication, Networking and Broadcast Technologies, Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-01598-4,Claudia B. Rebola,9783031015984,,2015
,Designed World,Bloomsbury Design Library,Design,https://doi.org/10.5040/9781350096004?locatt=label:secondary_bloomsburyVisualArts,"Richard Buchanan, Dennis Doordan & Victor Margolin ",9781350096004,,2010
,"Designers, Users and Justice",Bloomsbury Design Library 2019 Collection,Design,https://doi.org/10.5040/9781474244992?locatt=label:secondary_bloomsburyVisualArts,Turkka Keinonen,9781474244992,,2017
,Designing and Building Enterprise Knowledge Graphs,Synthesis Collection of Technology (R0),"Web Development, Ontology",https://doi.org/10.1007/978-3-031-01916-6,"Juan Sequeda, Ora Lassila",9783031019166,,2021
,Designing and Conducting Research in Education,SAGE Publications Ltd,Research in Education,https://doi.org/10.4135/9781483385648,Clifford J. Drew; Michael L. Hardman; John L. Hosp,9781483385648,,2008
,Designing and Doing Survey Research,SAGE Publications Ltd,Surveys,https://doi.org/10.4135/9781526402202,Lesley Andres,9781526402202,,2012
,Designing and Evaluating Usable Technology in Industrial Research,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02190-9,"Clare-Marie Karat, John Karat",9783031021909,,2010
,Designing and Managing a Research Project,SAGE Publications Ltd,Research-management,https://doi.org/10.4135/9781544316499,Michael Polonsky,9781544316499,4th ed.,2019
,Designing and Managing Your Research Project,SAGE Publications Ltd,"Research, Methodology",https://doi.org/10.4135/9781446289044,Ian D Hodges; David Thomas,9781446289044,,2010
,Designing Around People,Springer Nature,Engineering,https://link.springer.com/openurl?genre=book&isbn=978-3-319-29498-8,"Pat Langdon, Jonathan Lazar, Ann Heylighen, Hua Dong",9783319294988,,2016
,Designing Asynchronous Circuits using NULL Convention Logic (NCL),Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems",https://doi.org/10.1007/978-3-031-79800-9,"Scott Smith, Jia Di",9783031798009,,2009
,Designing Cultures of Care,Bloomsbury Design Library 2019 Collection,Health facilities,https://doi.org/10.5040/9781350055391?locatt=label:secondary_bloomsburyVisualArts,Laurene Vaughan,9781350055391,,2018
