langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Stochastic Integrals,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0088719,David Williams,9783540386131,851,1981
,Stochastic Mechanics and Stochastic Processes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077911,"Aubrey Truman, Ian M. Davies",9783540458876,1325,1988
,Stochastic Methods for Modeling and Predicting Complex Dynamical Systems,Synthesis Collection of Technology (R0),Applications of Mathematics,https://doi.org/10.1007/978-3-031-22249-8,Nan Chen,9783031222498,,2023
,Stochastic Models Analysis and Applications,New Age International,"Mathematics , Mathematical Anaysis",http://elib4u.ipublishcentral.com/product/stochastic-models-analysis-applications ,B R Bhat,9788122447170,2nd ed.,2019
,Stochastic Network Optimization with Application to Communication and Queueing Systems,Synthesis Collection of Technology (R0),"Communication, Networking and Broadcast Technologies",https://doi.org/10.1007/978-3-031-79995-2,Michael Neely,9783031799952,,2010
,Stochastic Parameter Regression Models,SAGE Publications Ltd,Regression Models,https://doi.org/10.4135/9781412985994,Paul Newbold; Theodore Bos,9781412985994,,1985
,Stochastic Partial Differential Equations and Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072879,"Giuseppe Prato, Luciano Tubaro",9783540474081,1236,1987
,Stochastic Partial Differential Equations and Applications II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0083930,"Giuseppe Prato, Luciano Tubaro",9783540482000,1390,1989
,Stochastic Partial Differential Equations for Computer Vision with Uncertain Data,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02594-5,"Tobias Preusser, Robert M. Kirby, Torben Pätz",9783031025945,,2017
,Stochastic PDEs and Modelling of Multiscale Complex System,World Scientific,"Mathematics, Partial Differential Equations",https://www.worldscientific.com/worldscibooks/10.1142/11280#t=toc,Wang Wei et al,9789811200359,,2019
,Stochastic Processes — Mathematics and Physics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080206,"Sergio Albeverio, Philippe Blanchard, Ludwig Streit",9783540397038,1158,1986
,Stochastic Processes — Mathematics and Physics II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077343,"Sergio Albeverio, Philippe Blanchard, Ludwig Streit",9783540478355,1250,1987
,Stochastic Processes and Their Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076868,"Kiyosi Itô, Takeyuki Hida",9783540398523,1203,1986
,Stochastic Processes Formalism and Applications,Springer,Physics,http://dx.doi.org/10.1007/3-540-12326-1,"G. S. Agarwal, S. Dattagupta",9783540409236,184,1983
,Stochastic Processes in Classical and Quantum Systems,Springer,Physics,http://dx.doi.org/10.1007/3-540-17166-5,"S. Albeverio, G. Casati, D. Merlini",9783540472223,262,1986
,Stochastic Processes in Nonequilibrium Systems,Springer,Physics,http://dx.doi.org/10.1007/BFb0016711,"L. Garrido, P. Seglar, P. J. Shepherd",9783540357131,84,1978
,Stochastic Processes in Quantum Theory and Statistical Physics,Springer,Physics,http://dx.doi.org/10.1007/3-540-11956-6,"S. Albeverio, Ph. Combe, M. Sirugue-Collin",9783540395461,173,1982
,Stochastic Quantization,Springer,Physics,http://dx.doi.org/10.1007/978-3-540-47217-9,Mikio Namiki,9783540472179,9,1992
,Stochastic Spatial Processes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076234,Petre Tautu,9783540470533,1212,1986
,Stochastically Forced Compressible Fluid Flows,De Gruyter,"Differential Equations and Dynamical Systems , Differential Equations and Dynamical Systems",http://www.degruyter.com/isbn/9783110492552,"Breit, Dominic / Feireisl, Eduard / Hofmanová, Martina",9783110492552,,2018
,Stoichiometry,McGraw Hill,Chemical Engineering,https://resolver.vitalsource.com/9781259083440/?brand=mcgrawhillindia.vitalsource.com  ,Bhatt,,5th ed.,2010
,Stoichiometry: Material and Energy Balance Computations,McGraw Hill,Chemical Engineering,https://resolver.vitalsource.com/9789354600241/?brand=mcgrawhillindia.vitalsource.com  ,Bhatt,,6th ed.,2021
,Storing Clocked Programs Inside DNA,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01797-1,"Jessica Chang, Dennis Shasha",9783031017971,,2011
,Strategic Brand Management: Global Edition,Pearson Education,Business/Management,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5173836,"Keller, Kevin",9780273780045,4th ed.,2013
,Strategic Cost Fundamentals,Synthesis Collection of Technology (R0),General Topics for Engineers,https://doi.org/10.1007/978-3-031-79394-3,Robert C. Creese,9783031793943,,2018
,Strategic Health Technology Incorporation,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01639-4,Binseng Wang,9783031016394,,2009
,Strategic Value Proposition Innovation Management in Software Startups for Sustained Competitive Advantage,Synthesis Collection of Technology (R0),"Communications Engineering, Networks",https://doi.org/10.1007/978-3-031-18322-5,Varun Gupta,9783031183225,,2022
,Strategic Voting,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-01579-3,Reshef Meir,9783031015793,,2018
,Strategies for Interpreting Qualitative Data,SAGE Publications Ltd,Qualitative research,https://doi.org/10.4135/9781412986007,Martha S. Feldman,9781412986007,,1994
,Stratified Mappings — Structure and Triangulability,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101672,Andrei Verona,9783540391111,1102,1984
,Stratified Polyhedra,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058584,David A. Stone,9783540371120,252,1972
,Street Furniture Design,Bloomsbury Design Library,Outdoor furniture,https://doi.org/10.5040/9781474245609?locatt=label:secondary_bloomsburyVisualArts,Eleanor Herring,9781474245609,,2016
,Stress Management for Primary Health Care Professionals,Springer US,"Psychotherapy and Counseling, Human Resource Management, ",http://link.springer.com/10.1007/b108476,"Rout,Usha R.",9780306476495,,2002
,"Stretch, Twist, Fold: The Fast Dynamo",Springer,Physics,http://dx.doi.org/10.1007/978-3-540-44778-8,"Stephen Childress, Andrew D. Gilbert",9783540447788,37,1995
,String Processing and Information Retrieval,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59212-7,"Christina Boucher, Sharma V. Thankachan",9783030592127,,2020
,"String Theory, Vol 1",Cambridge University Press,"Physics and Astronomy, Theoretical Physics and Mathematical Physics",https://doi.org/10.1017/CBO9780511816079,Polchinski,9780511816079,,2010
,"String Theory, Vol 2",Cambridge University Press,"Particle Physics and Nuclear Physics, Physics and Astronomy, Theoretical Physics and Mathematical Physics",https://doi.org/10.1017/CBO9780511618123,Polchinski,9780511618123,,2012
,Strings and Symmetries,Springer,Physics,http://dx.doi.org/10.1007/3-540-59163-X,"Gülen Aktaş, Cihan Saçlioğlu, Meral Serdaroğlu",9783540492047,447,1995
,"Stripes, Grids and Checks",Bloomsbury Design Library,"design, Graphic Arts",https://doi.org/10.5040/9781474255110?locatt=label:secondary_bloomsburyVisualArts,Michael Hann,9781474255110,,2015
,Strong Asymptotics for Extremal Polynomials Associated with Weights on ℝ,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082413,"Doron S. Lubinsky, Edward B. Saff",9783540388579,1305,1988
,Strong Interaction Physics,Springer,Physics,http://dx.doi.org/10.1007/BFb0017074,"W. Rühl, A. Vancura",9783540383482,17,1973
,Strong Limit Theorems in Noncommutative L2-Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0098424,Ryszard Jajte,9783540475125,1477,1991
,Strong Limit Theorems in Non-Commutative Probability,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101453,Ryszard Jajte,9783540391395,1110,1985
,Structual Dynamics Theory & Computation,CBS Publishers,Civil Engineering,http://www.eduport-global.com/product/structual-dynamics-theory-computation,Mario Paz,9789389185065,2nd ed.,2020
,Structural Analysis,Pearson India, Structuralanalysis,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5126235,"Hibbeler, Russell C",9788131742259,7th ed.,2009
,Structural Analysis,PHI,Civil Engineering,https://elibrary.phindia.com/ebooks/reader/9789354430572,"Das, Madan Mohan, Das, Bhargab Mohan",9789354430572,,2014
,Structural Analysis: A Matrix Approach,McGraw Hill,Civil Engineering,https://resolver.vitalsource.com/9781259083051/?brand=mcgrawhillindia.vitalsource.com  ,Pandit/Gupta,,2nd ed.,2012
,Structural Dynamics of Liquid Rocket Engines,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-18207-5,Andrew M. Brown,9783031182075,,2022
,Structural Equation Modeling,SAGE Publications Ltd,Mathematical models,https://doi.org/10.4135/9781452226576,David Kaplan,9781452226576,2nd ed.,2009
,Structural Equation Modeling for Social and Personality Psychology,SAGE Publications Ltd,Structural equation modeling,https://doi.org/10.4135/9781446287965,Rick H Hoyle,9781446287965,,2011
,Structural Health Monitoring (SHM) in Aerospace Structures,Woodhead Publishing,Engineering,https://www.sciencedirect.com/science/book/9780081001486,"Yuan, Fuh-Gwo",,,2016
,Structural Health Monitoring of Large Civil Engineering Structures,Wiley,Physical Sciences & Engineering,https://onlinelibrary.wiley.com/doi/book/10.1002/9781119166641,Chen,9781119166641,,2018
,Structural Information and Communication Complexity,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54921-3,"Andrea Werneck Richa, Christian Scheideler",9783030549213,,2020
,"Structural Stability, the Theory of Catastrophes, and Applications in the Sciences",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0077839,Peter Hilton,9783540382546,525,1976
,Structure and Content of Molecular Clouds 25 Years of Molecular Radioastronomy,Springer,Physics,http://dx.doi.org/10.1007/3-540-58621-0,"Thomas L. Wilson, Kenneth J. Johnston",9783540490357,439,1994
,Structure and Dynamics of the Interstellar medium,Springer,Physics,http://dx.doi.org/10.1007/BFb0114833,"Guillermo Tenorio-Tagle, Mariano Moles, Jorge Melnick",9783540468653,350,1989
,Structure and Evolution of Single Stars — An introduction,Institute of Physics Publishing ,"Physcis , Astronomy and astrophysics",https://iopscience.iop.org/book/978-1-6817-4105-5,"MacDonald, J",9781681740416,,2015
,Structure and Form in Design,Bloomsbury Design Library,"Design,  Form (Aesthetics)",https://doi.org/10.5040/9781474294058?locatt=label:secondary_bloomsburyVisualArts,Michael Hann,9781474294058,,2012
,Structure and Mechanisms of Turbulence I,Springer,Physics,http://dx.doi.org/10.1007/3-540-08765-6,H. Fiedler,9783540358398,75,1978
,Structure and Mechanisms of Turbulence II,Springer,Physics,http://dx.doi.org/10.1007/BFb0012607,H. Fiedler,9783540358305,76,1978
,Structure and Properties of Color Spaces and the Representation of Color Images,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02246-3,Eric Dubois,9783031022463,,2010
,Structure and Representations of Q-groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0103426,Dennis Kletzing,9783540390565,1084,1984
,Structure des Schémas en Groupes Réductifs,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0059027,"A. Dold, B. Eckmann",9783540363392,153,1970
,Structure Elucidation in Organic Chemistry - The  Search for the Right Tools,Wiley,"Chemistry, Organic Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/9783527664610,Cid,9783527664610,,2015
,Structure of Arbitrary Purely Inseparable Extension Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060992,"John N. Mordeson, Bernard Vinograde",9783540364313,173,1970
,Structure of Attractors in Dynamical Systems,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0101774,"Nelson G. Markley, John C. Martin, William Perrizo",9783540357513,668,1978
,Structure of Compact Groups,De Gruyter,"Algebra and Number Theory , Algebra and Number Theory",http://www.degruyter.com/isbn/9783110199772,"Hofmann, Karl H. / Morris, Sidney A.",9783110199772,2nd ed.,2006
,Structure of Nuclear Fréchet Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067197,Ed Dubinsky,9783540351917,720,1979
,Structured Computer Organization: International Edition,Pearson Education,Computer Science/IT,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5173727,"Tanenbaum, Andrew S;Austin, Todd",9780273775331,6th ed.,2013
,Structured Object-Oriented Formal Language and Method,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-41418-4,"Huaikou Miao, Cong Tian, Shaoying Liu, Zhenhua Duan",9783030414184,,2020
,Structure-Property Relationships under Extreme Dynamic Environments,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-79725-5,Cyril L. Williams,9783031797255,,2019
,Structures de Fredholm sur les Variétés Hilbertiennes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0058448,Nicole Moulis,9783540371861,259,1972
,Student Evaluation Standards,SAGE Publications Ltd,Standards,https://doi.org/10.4135/9781412990097,"The Joint Committee on Standards for Educational Evaluation, Arlen R. Gullickson, Chair",9781412990097,,2002
,Student's Guide to Data and Error Analysis,Cambridge University Press,"Physics and Astronomy,Engineering, General and Classical Physics,Mathematical Methods,Engineering: General Interest",https://doi.org/10.1017/CBO9780511921247,Berendsen,9780511921247,,2015
,Student's Guide to Numerical Methods,Cambridge University Press,"Physics and Astronomy,Engineering, General and Classical Physics,Engineering: General Interest,Mathematical Methods",https://doi.org/10.1017/CBO9781316155516,Hutchinson,9781316155516,,2015
,Student's Guide to Waves,Cambridge University Press,"Physics and Astronomy,Engineering, General and Classical Physics,Engineering: General Interest",https://doi.org/10.1017/CBO9781107294929,Fleisch/Kinnaman,9781107294929,,2009
,Studies in Applied Interpersonal Communication,SAGE Publications Ltd,Interpersonal communication,https://doi.org/10.4135/9781412990301,Michael T. Motley,9781412990301,,2008
,Studies in Global Econometrics,Springer US,"Economics, Econometrics, Statistics for Business",http://link.springer.com/10.1007/b102248,"Theil, H.",9780585268743,,1996
,Studies of Software Design,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0030514,David Alex Lamb,9783540684343,1078,1996
,Studies of Work and the Workplace in HCI,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02186-2,"Graham Button, Wes Sharrock",9783031021862,,2009
,Study in String Processing Languages,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-16041-8,Paul Klint,9783540397199,205,1985
,Studying Families,SAGE Publications Ltd,"Family, Research",https://doi.org/10.4135/9781412986014,Anne P. Copeland; Kathleen M. White,9781412986014,,1991
,Studying Organizational Symbolism,SAGE Publications Ltd,Symbolism in organizations,https://doi.org/10.4135/9781412986021,Michael Owen Jones,9781412986021,,1996
,Style and Ethics of Communication in Science and Engineering,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-79321-9,"Jay D. Humphrey, Jeffrey W. Holmes",9783031793219,,2009
,Style and Ethics of Communication in Science and Engineering,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-39125-5,"Jay D. Humphrey, Jeffrey W. Holmes",9783031391255,2nd ed.,2024
,Subject-Oriented Business Process Management. The Digital Workplace – Nucleus of Transformation,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64351-5,"Michael Freitag, Aseem Kinra, Herbert Kotzab, Hans-Jörg Kreowski, Klaus-Dieter Thoben",9783030643515,,2020
,Subsea Pipeline Systems,Synthesis Collection of Technology (R0),Mechanical Engineering,https://doi.org/10.1007/978-3-031-74790-8,Alexander Arnfinn Olsen,9783031747908,,2025
,Substitution Dynamical Systems-Spectral Analysis,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081890,Martine Queffélec,9783540480884,1294,1987
,Substructures of Matter as Revealed with Electroweak Probes,Springer,Physics,http://dx.doi.org/10.1007/BFb0028945,"Leopold Mathelitsch, Willibald Plessas",9783540482772,426,1994
,Succeeding with Your Doctorate,SAGE Publications Ltd,Doctor of philosophy degree,https://doi.org/10.4135/9781849209977,Gary McCulloch; Ann-Marie Bathmaker; Cheryl Hunt; Jerry J Wellington; Pat Sikes,9781849209977,,2005
,Success with your Early Years Research Project,SAGE Publications Ltd,"Research,  Methodology",https://doi.org/10.4135/9781473913875,Carla Solvason; Rosie Walker,9781473913875,,2014
,Successful Focus Groups,SAGE Publications Ltd,successful focus groups,https://doi.org/10.4135/9781483349008,David Morgan,9781483349008,,1993
,Suffrage and the Arts,Bloomsbury Design Library 2019 Collection,"Women , Suffrage",https://doi.org/10.5040/9781350011847?locatt=label:secondary_bloomsburyVisualArts,Miranda Garrett and Zoë Thomas,9781350011847,,2018
,Suicide: A Study in Sociology,Taylor & Francis,Social Science,https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=242097&query=,"Durkheim, Emile",9780203994320,2nd ed.,2002
,Summated Rating Scale Construction,SAGE Publications Ltd,Engineering,https://doi.org/10.4135/9781412986038,Paul E. Spector,9781412986038,,1991
,Summer School on Topological Vector Spaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068225,Lucien Waelbroeck,9783540469773,331,1973
,Sums and Gaussian Vectors,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0092599,Vadim Vladimirovich Yurinsky,9783540447917,1617,1995
,"Sun and Cool Stars: activity, magnetism, dynamos",Springer,Physics,http://dx.doi.org/10.1007/3-540-53955-7,"I. Tuominen, D. Moss, G. Rüdiger",9783540464839,380,1991
,Super Resolution of Images and Video,Synthesis Collection of Technology (R0),Signal Processing and Analysis,https://doi.org/10.1007/978-3-031-02243-2,"Aggelos K. Katsaggelos, Rafael Molina, Javier Mateos",9783031022432,,2007
,Supercomputing,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-64616-5,"Vladimir Voevodin, Sergey Sobolev",9783030646165,,2020
,Supercomputing,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18991-2,"E. N. Houstis, T. S. Papatheodorou, C. D. Polychronopoulos",9783030646165,297,1988
,Superconvergence in Galerkin Finite Element Methods,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096835,Lars B. Wahlbin,9783540494010,1605,1995
,Super-Evolution of Semiconductors,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-60518-5,Tadahiro Kuroda,9783031605185,,2025
,Supernova Shells and Their Birth Events,Springer,Physics,http://dx.doi.org/10.1007/3-540-50435-4,Wolfgang Kundt,9783540460015,316,1988
,Supernovae as Distance Indicators,Springer,Physics,http://dx.doi.org/10.1007/3-540-15206-7,Norbert Bartel,9783540393269,224,1985
,Superplasticity in Metals and Ceramics,Cambridge University Press,"Physics and Astronomy,Engineering, Condensed Matter Physics, Nanoscience and Mesoscopic Physics,Materials Science",https://doi.org/10.1017/CBO9780511525230,Nieh/Wadsworth/Sherby,9780511525230,,2012
,Supersoft X-Ray Sources,Springer,Physics,http://dx.doi.org/10.1007/BFb0102238,Jochen Greiner,9783540685128,472,1996
,"Superstring Theory: 25th Anniversary Edition, Vol 1",Cambridge University Press,"Mathematics, Physics and Astronomy, Mathematical Physics, Theoretical Physics and Mathematical Physics",https://doi.org/10.1017/CBO9781139248563,Green,9781139248563,,2012
,"Superstring Theory: 25th Anniversary Edition, Vol 2",Cambridge University Press,"Mathematics, Physics and Astronomy, Mathematical Physics, Theoretical Physics and Mathematical Physics",https://doi.org/10.1017/CBO9781139248570,Green,9781139248570,,2012
,"Supersymmetric Methods in Quantum, Statistical and Solid State Physics — Enlarged and Revised Edition",Institute of Physics Publishing ,"Physcis , Quantum science",https://iopscience.iop.org/book/978-0-7503-2026-9,"Junker, G",9780750320245,,2019
,Supersymmetry and Supergravity Nonperturbative QCD,Springer,Physics,http://dx.doi.org/10.1007/3-540-13390-9,"Probir Roy, Virendra Singh",9783540389422,208,1984
,Supply Chain Engineering,Springer Nature,Business and Economics,https://doi.org/10.1007/978-1-4419-6512-7,Marc Goetschalckx,9781441965127,,2011
,Supply Chain Immunity,Synthesis Collection of Technology (R0),Supply Chain Management,https://doi.org/10.1007/978-3-031-19344-6,"Robert Handfield, Daniel J. Finkenstadt",9783031193446,,2022
,Supply Chain Management,Wiley India,Management,https://ebooks.wileyindia.com/product-details/288249,Sanders,9789354642678,3rd ed.,2021
,"Supply chain management strategy, planning and operation ",Pearson,Business & Economics,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,"Chopra, Sunil &Kalra, Dharma Vir",9789361595172,7th ed.,2024
,Supply Chain Sustainability In Small And Medium Sized Enterprises,Taylor & Francis ,"Economics, Finance","http://www.taylorfrancis.com/books/Economics, Finance","Prasanta Kumar Dey, Soumyadeb Chowdhury,Chrisovaladis Malesios",9781003018551,,2023
,Support Vector Machines for Antenna Array Processing and Electromagnetics,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01692-9,"Manel Martínez-Ramón, Christos Christodoulou",9783031016929,,2006
,Supportive Smart Homes,Synthesis Collection of Technology (R0),Biomedical Engineering and Bioengineering,https://doi.org/10.1007/978-3-031-37337-4,"Frank Knoefel, Bruce Wallace, Neil Thomas, Heidi Sveistrup, Rafik Goubran, Christine L. Laurin",9783031373374,,2024
,Sur les difféomorphismes de la sphère de dimension trois (Γ4 = O),Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060395,Jean Cerf,9783540358312,53,1968
,Surface and Apparition,Bloomsbury Design Library 2021 Collection,Surfaces (Technology),https://doi.org/10.5040/9781350130470?locatt=label:secondary_bloomsburyVisualArts,Yeseung Lee (ed),9781350130470,,2020
,Surface Computing and Collaborative Analysis Work,Synthesis Collection of Technology (R0),"Computing and Processing, Components, Circuits, Devices and Systems, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02202-9,"Judith Brown, Jeff Wilson, Robert Biddle, Chris Hack, Stevenson Gossage",9783031022029,,2013
,Surface Inhomogeneities on Late-Type Stars,Springer,Physics,http://dx.doi.org/10.1007/3-540-55310-X,"Patrick B. Byrne, Dermott J. Mullan",9783540470250,397,1992
,Surfaces Aléatoires,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075073,Mario Wschebor,9783540396338,1147,1985
,Surfaces Algébriques,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090642,"Jean Giraud, Luc Illusie, Michel Raynaud",9783540387428,868,1981
,Surfaces and Planar Discontinuous Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089692,"Heiner Zieschang, Elmar Vogt, Hans-Dieter Coldewey",9783540699811,835,1980
,Surfaces fibrées en courbes de genre deux,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0075351,Xiao Gang,9783540395737,1137,1985
,Surfactant Science and Technology,Wiley,"Chemistry, Physical Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/047174607X,Myers,9780471746072,3rd ed.,2005
,Surfactants and Polymers in Aqueous Solution,Wiley,"Chemistry, Physical Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/0470856424,Holmberg,9780470856420,2nd ed.,2002
,Surgery with Coefficients,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0096745,Gerald A. Anderson,9783540373568,591,1977
,Survey Handbook,SAGE Publications Ltd,Research,https://doi.org/10.4135/9781412986328,Arlene Fink,9781412986328,2nd ed.,2002
,Survey of Blur Detection and Sharpness Assessment Methods,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01529-8,Juan Andrade,9783031015298,,2021
,Survey of Verification Techniques for Parallel Programs,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15239-3,Howard Barringer,9783540394167,191,1985
,Survey Questions,SAGE Publications Ltd,Survey Questions,https://doi.org/10.4135/9781412986045,Jean M. Converse; Stanley Presser,9781412986045,,1986
,Survey Research,SAGE Publications Ltd,"Social surveys, Methodology",https://doi.org/10.4135/9780857024664,Roger Sapsford,9780857024664,2nd ed.,2007
,Survey Research,SAGE Publications Ltd,"Social surveys, Methodology",https://doi.org/10.4135/9781849209984,Keith F Punch,9781849209984,,2003
,Survey Research Methods,SAGE Publications Ltd,Research Methods,https://doi.org/10.4135/9781452230184,"Floyd J Fowler, Jr",9781452230184,4th ed.,2009
,Surveying,PHI,Civil Engineering,https://elibrary.phindia.com/ebooks/reader/9789354436956,"Das, Bhargab Mohan , Das, Madan Mohan, Saikia, Mimi Das",9789354436956,,2015
,Survival Kit for Doctoral Students and Their Supervisors,SAGE Publications Ltd,Doctoral Students,https://doi.org/10.4135/9781071802748,Tanggaard,9781071802748,,2017
,Survive and Thrive,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-79327-1,Wendy Crone,9783031793271,,2010
,Survivor's Guide to R,SAGE Publications Ltd,"Statistics,  Data processing",https://doi.org/10.4135/9781483372310,Kurt Taylor Gaubatz,9781483372310,,2015
,Sushasan,SAGE,"Communication & Media Studies, Mass Communication",https://evidya.sagepub.in/library/sushasan?bookId=3446&siteName=evidya,N. Bhaskara Rao,,,2018
,Sustainable Desalination and Water Reuse,Synthesis Collection of Technology (R0),"Geoscience, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-79508-4,"Eric M.V. Hoek, David Jassby, Richard B. Kaner, Jishan Wu, Jingbo Wang, Yiming Liu, Unnati Rao",9783031795084,,2021
,Sustainable Digital Communities,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43687-2,"Anneli Sundqvist, Gerd Berget, Jan Nolin, Kjell Ivar Skjerdingstad",9783030436872,,2020
,Sustainable Energy for Smart Cities,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45694-8,"João L. Afonso, Vítor Monteiro, José Gabriel Pinto",9783030456948,,2020
,Sustainable Fillers/Plasticizers for Polymer Composites: Promising Resources,Woodhead Publishing,Materials Science,https://www.sciencedirect.com/science/book/9780443156304,Indran Suyambulingam,,,2024
,Sustainable Graphic Design,Bloomsbury Design Library,Graphic arts,https://doi.org/10.5040/9781474277648?locatt=label:secondary_bloomsburyVisualArts,Peter Claver Fine,9781474277648,,2016
,Sustainable Innovation,Synthesis Collection of Technology (R0),Engineering Profession,https://doi.org/10.1007/978-3-031-02573-0,Lisbeth Borbye,9783031025730,,2011
,Sustainable Innovations in the Textile Industry,Woodhead Publishing,Materials Science,https://www.sciencedirect.com/science/book/9780323903929,Roshan Paul,,,2024
,Sustainable Interactive Wireless Stickers: From Materials to Devices to Applications,Association for Computing Machinery,Communication Hardware,https://dl.acm.org/doi/book/10.1145/3705572,Nivedita Arora,9798400713736,,2025
,Sustainable Technologies for Fashion and Textiles,William Andrew Publishing,Engineering,https://www.sciencedirect.com/science/book/9780081028674,"Nayak, Rajkishore",,,2019
,Sustaining Moore’s Law,Synthesis Collection of Technology (R0),"Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-02025-4,Apek Mulay,9783031020254,,2016
,Swarm Intelligence,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-60376-2,"Marco Dorigo, Thomas Stützle, Maria J. Blesa, Christian Blum, Heiko Hamann, Mary Katherine Heinrich, Volker Strobel",9783030603762,,2020
,"Swarm, Evolutionary, and Memetic Computing and Fuzzy and Neural Computing",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-37838-7,"Aleš Zamuda, Swagatam Das, Ponnuthurai Nagaratnam Suganthan, Bijaya Ketan Panigrahi",9783030378387,,2020
,SWAT 88,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19487-8,"Rolf Karlsson, Andrzej Lingas",9783540392880,318,1988
,SWAT 90,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52846-6,"John R. Gilbert, Rolf Karlsson",9783540471646,447,1990
