langcode,title,field_a2zpublisher,field_a2zsubject,field_a2zurl,field_author,field_isbn,field_vol,field_year
,Flow of Forms / Forms of Flow,transcript Verlag,Design,http://www.degruyter.com/isbn/9783839442012,"Weigand, Alexandra / Pinther, Kerstin",9783839442012,,2018
,Flow of Real Fluids,Springer,Physics,http://dx.doi.org/10.1007/3-540-15989-4,"G. E. A. Meier, F. Obermeier",9783540396901,235,1985
,Fluctuations and Stochastic Phenomena in Condensed Matter,Springer,Physics,http://dx.doi.org/10.1007/3-540-17206-8,L. Garrido,9783540474012,268,1987
,Fluid Dynamics,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0072325,H. Beirão da Veiga,9783540387732,1047,1984
,Fluid Flow in Pipes and Channels,CBS Publishers,Civil Engineering,http://www.eduport-global.com/product/fluid-flow-in-pipes-channels,Asawa G. L.,9789388902427,,2020
,Fluid Flow Through Porous Macromolecular Systems,Springer,Physics,http://dx.doi.org/10.1007/3-540-09973-5,Frederik W. Wiegel,9783540392033,121,1980
,Fluid Mechanics,Academic Press,Engineering,https://www.sciencedirect.com/science/book/9780124059351,"Pijush K. Kundu, Ira M. Cohen and David R. Dowling",,6th ed.,2016
,Fluid Mechanics,Pearson,STEM,https://admin.elibrary.in.pearson.com/api/1.0/org/10032022/launchlibrary,R. C. Hibbeler,9789354499616,2nd ed.,2022
,Fluid Mechanics,PHI,Mechanical,https://elibrary.phindia.com/ebooks/reader/9789389347630,"Raju, K. Srinivasa , Kumar, D. Nagesh",9789389347630,,2020
,Fluid Mechanics : An Introduction,PHI,Mechanical,https://elibrary.phindia.com/ebooks/reader/9789389347920,"Rathakrishnan, E.",9789389347920,4th ed.,2022
,Fluid Mechanics and Hydraulic Machines,PHI,Civil,https://elibrary.phindia.com/ebooks/reader/9789354432026,"Goyal, Manish Kumar",9789354432026,,2020
,Fluid Mechanics and Hydraulic Machines ,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9781259051302/?brand=mcgrawhillindia.vitalsource.com  ,Sukumar Pati,,,2012
,Fluid Mechanics and Hydraulic Machines: Problems and Solutions,McGraw Hill,Mechanical Engineering,https://resolver.vitalsource.com/9789353163433/?brand=mcgrawhillindia.vitalsource.com  ,Subramanya,,2nd ed.,2018
,Fluid Mechanics and Its Applications,New Age International,"Engineering , Chemical & Biochemical , Civil",http://elib4u.ipublishcentral.com/product/fluid-mechanics-its-applications50125693 ,"Vijay Gupta  , Santosh K Gupta",9788122451078,3rd ed.,2016
,Fluid Mechanics Experiments,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Power, Energy and Industry Applications",https://doi.org/10.1007/978-3-031-79673-9,Robabeh Jazaei,9783031796739,,2020
,Fluid Mechanics for Engineers in SI Units,Pearson Education,"Engineering: Civil, Engineering, Engineering: General",https://ebookcentral.proquest.com/lib/iitdelhi/detail.action?docID=5186419,"Chin, David A.",9781292161129,,2018
,Fluid Mechanics Through Problems,New Age International,"Engineering , Chemical & Biochemical , Mechanical , Civil",http://elib4u.ipublishcentral.com/product/fluid-mechanics-through-problems50116241 ,R J Garde,9788122445282,3rd ed.,2011
,Fluid Mechanics Vol 2,Cambridge University Press,"Mathematics,Engineering, Thermal-Fluids Engineering,Fluid Dynamics and Solid Mechanics",https://doi.org/10.1017/CBO9781316134030,Jog,9781316134030,3rd ed.,2010
,Fluides hétérogènes et réactifs: écoulements et transferts,Springer,Physics,http://dx.doi.org/10.1007/3-540-19327-8,Roger Prud’homme,9783540391913,304,1988
,Fluids in Porous Media — Transport and phase changes,Institute of Physics Publishing ,"Physcis , Materials",https://iopscience.iop.org/book/978-1-6817-4297-7,"Huinink, H",9781681742960,,2016
,Fluid-Solid Interaction Dynamics,Woodhead Publishing,Engineering ,https://www.sciencedirect.com/science/book/9780128193525,"Xing, Jing Tang",,,2019
,Fluorescence Microscopy - From Principles to Biological Applications,Wiley,"Chemistry, Analytical Chemistry",https://onlinelibrary.wiley.com/doi/book/10.1002/9783527687732,Kubitscheck,9783527687732,2nd ed.,2017
,FM8501: A Verified Microprocessor,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57960-5,Warren A. Hunt,9783540484011,795,1994
,FME '93: Industrial-Strength Formal Methods,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0024633,"James C. P. Woodcock, Peter G. Larsen",9783540476238,670,1993
,FME '94: Industrial Benefit of Formal Methods,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58555-9,"Maurice Naftalin, Tim Denvir, Miquel Bertran",9783540490319,873,1994
,FME'96: Industrial Benefit and Advances in Formal Methods,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60973-3,"Marie-Claude Gaudel, James Woodcock",9783540497493,1051,1996
,Focus Group Interviews in Education and Psychology,SAGE Publications Ltd,Focused group interviewing,https://doi.org/10.4135/9781452243641,Jane M. Sinagub; Sharon Vaughn; Jeanne Shay Schumm,9781452243641,,1996
,Focus Group Methodology,SAGE Publications Ltd,Focus groups,https://doi.org/10.4135/9781473957657,Pranee Liamputtong,9781473957657,,2011
,Focus Group Practice,SAGE Publications Ltd,Focused group interviewing,https://doi.org/10.4135/9781849209168,Claudia Puchta; Jonathan Potter,9781849209168,,2004
,Focus Groups,SAGE Publications Ltd,Focused group interviewing,https://doi.org/10.4135/9781412991841,Dennis W. Rook; David W. Stewart; Prem N. Shamdasani,9781412991841,2nd ed.,2007
,Focus Groups as Qualitative Research,SAGE Publications Ltd,Focused group interviewing,https://doi.org/10.4135/9781412991841,"David W. Stewart, Prem N. Shamdasani & Dennis W. Rook",9781412984287,,1996
,Focus Groups in Social Research,SAGE Publications Ltd,Focused group interviewing,https://doi.org/10.4135/9781849209175,Jane Frankland; Michelle Thomas; Kate Robson; Michael Bloor,9781849209175,,2001
,Fog Data Analytics for IoT Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-981-15-6044-6,Sudeep Tanwar,9789811560446,,2020
,"Folded-Diagram Theory of the Effective Interaction in Nuclei, Atoms and Molecules",Springer,Physics,http://dx.doi.org/10.1007/3-540-53023-1,"Thomas T. S. Kuo, Eivind Osnes",9783540463061,364,1990
,Foliated Bundles and Characteristic Classes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0081558,"Franz W. Kamber, Philippe Tondeur",9783540379560,493,1975
,Foliations I,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/023/,Alberto Candel; Lawrence Conlon,9781470420789, ,1999
,Foliations II,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/060/,Alberto Candel; Lawrence Conlon,9781470417956, ,2003
,Folk Psychology Re-Assessed,Springer Nature,"Humanities, Social Sciences and Law",https://doi.org/10.1007/978-1-4020-5558-4,"D. Hutto, Matthew M. Ratcliffe",9781402055584,,2007
,Fonctions de Plusieurs Variables Complexes,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0068093,François Norguet,9783540378143,409,1974
,Fonctions de Plusieurs Variables Complexes II,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0080242,François Norguet,9783540376019,482,1975
,Fonctions de Plusieurs Variables Complexes III,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064390,François Norguet,9783540357452,670,1978
,Fonctions de Plusieurs Variables Complexes IV,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0090872,François Norguet,9783540381464,807,1980
,Fonctions de Plusieurs Variables Complexes V,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0076817,François Norguet,9783540397977,1188,1986
,Fonctions thêta et théorème du cube,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065683,Lawrence Breen,9783540394785,980,1983
,Food Supply Chain Management,Wiley,"Agriculture, Aquaculture & Food Science, Food Science & Technology",https://onlinelibrary.wiley.com/doi/book/10.1002/9780470995556,Bourlakis,9780470995556,,2004
,"Forcing, Arithmetic, Division Rings",Springer,Mathematics,http://dx.doi.org/10.1007/BFb0064082,"Joram Hirschfeld, William H. Wheeler",9783540374855,454,1975
,Formal Aspects of Cognitive Processes,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-07016-8,"Thomas Storer, David Winter",9783540372974,22,1975
,Formal Aspects of Component Software,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-40914-2,"Farhad Arbab, Sung-Shik Jongmans",9783030409142,,2020
,Formal Category Theory: Adjointness for 2-Categories,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0061280,John W. Gray,9783540377689,391,1974
,Formal Development of Reactive Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58867-1,"Claus Lewerentz, Thomas Lindner",9783540491330,891,1995
,Formal Groups,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074373,A. Fröhlich,9783540359166,74,1968
,Formal Methods and Software Development,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-15199-0,"Hartmut Ehrig, Christiane Floyd, Maurice Nivat, James Thatcher",9783540393078,186,1985
,Formal Methods and Software Engineering,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63406-3,"Shang-Wei Lin, Zhe Hou, Brendan Mahony",9783030634063,,2020
,Formal Methods for Industrial Applications,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0027227,"Jean-Raymond Abrial, Egon Börger, Hans Langmaack",9783540495666,1165,1996
,Formal Methods for Industrial Critical Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-58298-2,"Maurice H. ter Beek, Dejan Ničković",9783030582982,,2020
,"Formal Methods for Safe Autonomy: Data-driven Verification, Synthesis, and Applications",Association for Computing Machinery,Software Engineering,https://dl.acm.org/doi/book/10.1145/3603288,Chuchu Fan,9798400708657,,2024
,Formal Methods for the Analysis of Biomedical Ontologies,Synthesis Collection of Technology (R0),Biomedical Ontologies,https://doi.org/10.1007/978-3-031-12131-9,"Guo-Qiang Zhang, Rashmie Abeysinghe, Licong Cui",9783031121319,,2022
,Formal Methods in Computer-Aided Design,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0031795,"Mandayam Srivas, Albert Camilleri",9783540495673,1166,1996
,Formal Methods in Programming and Their Applications,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0039695,"Dines Bjørner, Manfred Broy, Igor V. Pottosin",9783540480563,735,1993
,Formal Methods. FM 2019 International Workshops,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54997-8,Emil Sekerinski…(et al.),9783030549978,,2020
,Formal Methods. FM 2019 International Workshops,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54994-7,Emil Sekerinski…(et al.),9783030549947,,2020
,Formal Methods: Foundations and Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-63882-5,"Gustavo Carvalho, Volker Stolz",9783030638825,,2020
,Formal Model of Visualization in Computer Graphics Systems,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019954,"Tamiya Onodera, Satoru Kawai",9783540469797,421,1990
,Formal Modeling and Analysis of Timed Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-57628-8,"Nathalie Bertrand, Nils Jansen",9783030576288,,2020
,Formal Moduli of Algebraic Structures,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0065055,Olav Arnfinn Laudal,9783540385325,754,1979
,Formal Program Development,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57499-9,"Bernhard Möller, Helmut Partsch, Steve Schuman",9783540481973,755,1993
,Formal Properties of Finite Automata and Applications,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0013106,J. E. Pin,9783540467212,386,1989
,Formal Systems Specification,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0024423,"Manfred Broy, Stephan Merz, Katharina Spies",9783540495734,1169,1996
,"Formal Techniques for Distributed Objects, Components, and Systems",Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-50086-3,"Alexey Gotsman, Ana Sokolova",9783030500863,,2020
,Formal Techniques for Safety-Critical Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-46902-3,"Osman Hasan, Frédéric Mallet",9783030469023,,2020
,"Formal Techniques in Real-Time and Fault-Tolerant Systems: 4th International Symposium Uppsala, Sweden",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61648-9,"Bengt Jonsson, Joachim Parrow",9783540706533,1135,1996
,"Formal Techniques in Real-Time and Fault-Tolerant Systems: Proceedings of a Symposium Warwick, UK",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-50302-1,M. Joseph,9783540459651,331,1988
,"Formal Techniques in Real-Time and Fault-Tolerant Systems: Second International Symposium Nijmegen, The Netherlands",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-55092-5,Jan Vytopil,9783540466925,571,1992
,"Formal Techniques in Real-Time and Fault-Tolerant Systems: Third International Symposium Organized Jointly with the Working Group Provably Correct Systems — ProCoS Lübeck, Germany",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58468-4,"Hans Langmaack, Willem-Paul Roever, Jan Vytopil",9783540489849,863,1994
,Formal Verification of Just-in-Time Compilation,Association for Computing Machinery,Software Engineering,https://dl.acm.org/doi/book/10.1145/3705593,Aurèle Barrière,9798400713774,,2025
,Formalization of Programming Concepts,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-10699-5,"J. Díaz, I. Ramos",9783540386544,107,1981
,Formalizing Natural Languages with NooJ 2019 and Its Natural Language Processing Applications,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-38833-1,"Héla Fehri, Slim Mesfar, Max Silberztein",9783030388331,,2020
,Formally p-adic Fields,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0071461,"Alexander Prestel, Peter Roquette",9783540387688,1050,1984
,Formwork for Concrete Structures,McGraw Hill,Civil Engineering,https://resolver.vitalsource.com/9789339212810/?brand=mcgrawhillindia.vitalsource.com  ,"Jha, K. N.",,,2012
,Forward Electron Ejection in Ion Collisions,Springer,Physics,http://dx.doi.org/10.1007/3-540-13887-0,"K. O. Groeneveld, W. Meckbach, I. A. Sellin",9783540390992,213,1984
,Foundation Mathematics for Computer Science,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-42078-9,John Vince,9783030420789,,2020
,Foundation of Software Technology and Theoretical Computer Science,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58715-2,P. S. Thiagarajan,9783540490548,880,1994
,Foundational Java,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-54518-5,David Parsons,9783030545185,,2020
,Foundations and Practice of Security,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-45371-8,"Abdelmalek Benzekri, Michel Barbeau, Guang Gong, Romain Laborde, Joaquin Garcia-Alfaro",9783030453718,,2020
,Foundations of Bilevel Programming,Springer US,"Optimization, Decision Theory",http://link.springer.com/10.1007/b101970,"Dempe, Stephan",9780306480454,,2002
,Foundations of Computability Theory,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-662-62421-0,Borut Robič,9783662624210,,2020
,Foundations of Computation Theory,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-12689-9,Marek Karpinski,9783540386827,158,1983
,"Foundations of Data Organization and Algorithms: 3rd International Conference, FODO 1989 Paris, France",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-51295-0,"Witold Litwin, Hans-Jörg Schek",9783540461869,367,1989
,"Foundations of Data Organization and Algorithms: 4th International Conference, FODO '93 Chicago, Illinois, USA",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57301-1,David B. Lomet,9783540480471,730,1993
,Foundations of Data Quality Management,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-01892-3,"Wenfei Fan, Floris Geerts",9783031018923,,2012
,Foundations of Data Visualization,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-34444-3,"Min Chen, Helwig Hauser, Penny Rheingans, Gerik Scheuermann",9783030344443,,2020
,Foundations of Discrete Mathematics,New Age International,"Mathematics , Discrete Mathematics",http://elib4u.ipublishcentral.com/product/foundations-discrete-mathematics ,K D Joshi,9788122442083,2nd ed.,2014
,Foundations of Finitely Supported Structures,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-52962-8,"Andrei Alexandru, Gabriel Ciobanu",9783030529628,,2020
,Foundations of Information and Knowledge Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-39951-1,"Andreas Herzig, Juha Kontinen",9783030399511,,2020
,Foundations of Intelligent Systems,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-59491-6,"Denis Helic, Gerhard Leitner, Martin Stettinger, Alexander Felfernig, Zbigniew W. Raś",9783030594916,,2020
,Foundations of Intelligent Systems,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-61286-6,"Zbigniew W. Raś, Maciek Michalewicz",9783030594916,1079,1996
,Foundations of Knowledge Representation and Reasoning,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-58107-3,"Gerhard Lakemeyer, Bernhard Nebel",9783540484530,810,1994
,Foundations of Logic and Functional Programming,Springer,Computer Science,http://dx.doi.org/10.1007/3-540-19129-1,"Mauro Boscarol, Luigia Carlucci Aiello, Giorgio Levi",9783540391265,306,1988
,Foundations of Multimethod Research,SAGE Publications Ltd,Multimethod Research,https://doi.org/10.4135/9781412984294,John Brewer; Albert Hunter,9781412984294,,2006
,Foundations of Object-Oriented Languages,Springer,Computer Science,http://dx.doi.org/10.1007/BFb0019438,"J. W. Bakker, W. P. Roever, G. Rozenberg",9783540464501,489,1991
,Foundations of Qualitative Research,SAGE Publications Ltd,"Social sciences,  Research",https://doi.org/10.4135/9781452230108,Jerry W. Willis,9781452230108,,2007
,Foundations of Quantum Mechanics and Ordered Linear Spaces,Springer,Physics,http://dx.doi.org/10.1007/3-540-06725-6,"A. Hartkämper, H. Neumann",9783540386506,29,1974
,"Foundations of Software Technology and Theoretical Computer Science: 11th Conference, New Delhi, India ",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-54967-6,"Somenath Biswas, Kesav V. Nori",9783540466123,560,1991
,"Foundations of Software Technology and Theoretical Computer Science: 12th Conference New Delhi, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-56287-7,Rudrapatna Shyamasundar,9783540475071,652,1992
,"Foundations of Software Technology and Theoretical Computer Science: 13th Conference Bombay, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-57529-4,Rudrapatna K. Shyamasundar,9783540482116,761,1993
,"Foundations of Software Technology and Theoretical Computer Science: 15th Conference Bangalore, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-60692-0,P. S. Thiagarajan,9783540492634,1026,1995
,"Foundations of Software Technology and Theoretical Computer Science: 16th Conference Hyderabad, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-62034-6,"V. Chandru, V. Vinay",9783540496311,1180,1996
,"Foundations of Software Technology and Theoretical Computer Science: Eighth Conference, Pune, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-50517-2,"Kesav V. Nori, Sanjeev Kumar",9783540460305,338,1988
,"Foundations of Software Technology and Theoretical Computer Science: Fifth Conference, New Delhi, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-16042-6,S. N. Maheshwari,9783540397229,206,1985
,"Foundations of Software Technology and Theoretical Computer Science: Fourth Conference, Bangalore, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-13883-8,"Mathai Joseph, Rudrapatna Shyamasundar",9783540390879,181,1984
,"Foundations of Software Technology and Theoretical Computer Science: Ninth Conference, Bangalore, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-52048-1,C. E. Veni Madhavan,9783540468721,405,1990
,"Foundations of Software Technology and Theoretical Computer Science: Seventh Conference, Pune, India ",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-18625-5,Kesav V. Nori,9783540480334,287,1987
,"Foundations of Software Technology and Theoretical Computer Science: Sixth Conference, New Delhi, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-17179-7,Kesav V. Nori,9783540472391,241,1986
,"Foundations of Software Technology and Theoretical Computer Science: Tenth Conference, Bangalore, India",Springer,Computer Science,http://dx.doi.org/10.1007/3-540-53487-3,"Kesav V. Nori, C. E. Veni Madhavan",9783540463139,472,1991
,Foundations of Special Relativity: Kinematic Axioms for Minkowski Space-Time,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0066796,John W. Schutz,9783540379065,361,1973
,Foundations of the Theory of Klein Surfaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0060987,"Norman L. Alling, Newcomb Greenleaf",9783540368854,219,1971
,Foundry Technology,CBS Publishers,Mechanical Engineering,https://www.eduport-global.com/product/foundry-technology,Kumar D / Jain,9789389396706,,2020
,Four Generations of Entity Resolution,Synthesis Collection of Technology (R0),"General Topics for Engineers, Computing and Processing",https://doi.org/10.1007/978-3-031-01878-7,"George Papadakis, Ekaterini Ioannou, Emanouil Thanos, Themis Palpanas",9783031018787,,2021
,Fourier Analysis,American Mathematical Society,Mathematics,https://www.ams.org/books/gsm/029/,Javier Duoandikoetxea,9781470411459, ,2009
,Fourier Analysis on Local Fields. (MN-15),Princeton University Press,Analysis,http://www.degruyter.com/isbn/9781400871339,"Taibleson, M. H.",9781400871339,,1975
,Fourier Coefficients of Automorphic Forms,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089856,Roelof W. Bruggeman,9783540387268,865,1981
,Fourier Integral Operators and Partial Differential Equations,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0074188,Jacques Chazarain,9783540375210,459,1975
,Fourier Optics and Computational Imaging,Wiley,"Physical Sciences & Engineering, Electrical & Electronics Engineering",https://onlinelibrary.wiley.com/doi/book/10.1002/9781118900352,Khare,9781118900352,,2015
,Fourier Ptychographic Imaging — A MATLAB® tutorial,Institute of Physics Publishing ,"Physcis , Instrumentation and measurement",https://iopscience.iop.org/book/978-1-6817-4273-1,"Zheng, G",9781681742724,,2015
,Fourier Transform and Its Applications Using Microsoft EXCEL®,Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-1-64327-286-3,"Cho, S",9781643272832,,2018
,"Fourier Transforms, Filtering, Probability and Random Processes",Synthesis Collection of Technology (R0),Electrical Engineering,https://doi.org/10.1007/978-3-031-19580-8,Jerry D. Gibson,9783031195808,,2023
,Fourteenth International Conference on Numerical Methods in Fluid Dynamics,Springer,Physics,http://dx.doi.org/10.1007/3-540-59280-6,"Suresh M. Deshpande, Shivaraj S. Desai, Roddam Narasimha",9783540492283,453,1995
,Fox and McDonald's Introduction to Fluid Mechanics,Wiley India,Engineering,https://ebooks.wileyindia.com/product-details/288285,Fox,9789354641121,10th ed.,2022
,FPGA-Accelerated Simulation of Computer Systems,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Computing and Processing",https://doi.org/10.1007/978-3-031-01744-5,"Hari Angepat, Derek Chiou, Eric S. Chung, James C. Hoe",9783031017445,,2014
,Fractal Analysis,SAGE Publications Ltd,Fractal Analysis,https://doi.org/10.4135/9781412993876,Clifford Brown; Larry Liebovitch,9781412993876,,2010
,Fractal Analysis of Breast Masses in Mammograms,Synthesis Collection of Technology (R0),Bioengineering,https://doi.org/10.1007/978-3-031-01654-7,"Thanh M. Cabral, Rangaraj M. Rangayyan",9783031016547,,2012
,Fractal Analysis: Basic Concepts and Applications,World Scientific,Combinatorics,https://www.worldscientific.com/worldscibooks/10.1142/12345#t=toc,Cattani Carlo Et Al,9789811239441,,2022
,Fractal Dimensions of Networks,Springer,Computer Science,http://link.springer.com/openurl?genre=book&isbn=978-3-030-43169-3,Eric Rosenberg,9783030431693,,2020
,Fractal Geometry and Stochastics III,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-3-0348-7891-3,"Christoph Bandt, Umberto Mosco, Martina Zähle",9783034878913,,2004
,Fractal Geometry and Stochastics V,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-3-319-18660-3,"Christoph Bandt, Kenneth Falconer, Martina Zähle",9783319186603,,2015
,Fractal Geometry and Stochastics VI,Springer Nature,Mathematics and Statistics,https://doi.org/10.1007/978-3-030-59649-1,"Uta Freiberg, Ben Hambly, Michael Hinz, Steffen Winter",9783030596491,,2021
,Fractals and Hyperspaces,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0089156,Keith R. Wicks,9783540466109,1492,1991
,Fractional Calculus and Its Applications,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0067095,Bertram Ross,9783540699750,457,1975
,Fractional Calculus with its Applications in Engineering and Technology,Synthesis Collection of Technology (R0),"Components, Circuits, Devices and Systems, Power, Energy and Industry Applications, Robotics and Control Systems, Computing and Processing, General Topics for Engineers",https://doi.org/10.1007/978-3-031-79625-8,"Yi Yang, Haiyan Henry Zhang",9783031796258,,2019
,Fractional Differential Equations,Synthesis Collection of Technology (R0),"Mathematics, Analysis",https://doi.org/10.1007/978-3-031-34877-8,"Mouffak Benchohra, Erdal Karapınar, Jamal Eddine Lazreg, Abdelkrim Salim",9783031348778,,2023
,Fractional Laplacian,World Scientific,Harmonic Analysis,https://www.worldscientific.com/worldscibooks/10.1142/10550#t=toc,Chen Wenxiong Et Al,9789813224001,,2020
,Frames and Framing in Documentary Comics,Springer Nature,"Literature, Cultural and Media Studies",https://link.springer.com/openurl?genre=book&isbn=978-3-030-63303-5,Johannes C.P. Schmid,9783030633035,,2021
,Framework for Scientific Discovery through Video Games,Association for Computing Machinery,Computer Graphics,https://dl.acm.org/citation.cfm?id=2625848,Seth Cooper,9781627055062,,2014
,Framework for Sustainability Thinking,Synthesis Collection of Technology (R0),Engineering,https://doi.org/10.1007/978-3-031-79179-6,"Jeremy Van Antwerp, Matthew Kuperus Heun",9783031791796,,2022
,Framing Privacy in Digital Collections with Ethical Decision Making,Synthesis Collection of Technology (R0),Computing and Processing,https://doi.org/10.1007/978-3-031-02316-3,Virginia Dressler,9783031023163,,2018
,Freedom and Equality: Essays on Liberalism and Feminism,Oxford University Press,Moral Philosophy,https://doi.org/10.1093/9780191919480.001.0001,C. Chambers,9780191919480,,2024
,Free-Lagrange Method,Springer,Physics,http://dx.doi.org/10.1007/BFb0032238,"Martin J. Fritts, W. Patrick Crowley, Harold Trease",9783540396970,238,1985
,Frequency Domain Hybrid Finite Element Methods in Electromagnetics,Synthesis Collection of Technology (R0),"Fields, Waves and Electromagnetics",https://doi.org/10.1007/978-3-031-01694-3,"John. L Volakis, Kubilay Sertel, Brian C Usner",9783031016943,,2006
,Frobenius Distributions in GL2-Extensions,Springer,Mathematics,http://dx.doi.org/10.1007/BFb0082087,"Serge Lang, Hale Freeman Trotter",9783540380948,504,1976
,From a Biological Point of View,Cambridge University Press,"Philosophy, Philosophy of Science",https://doi.org/10.1017/CBO9780511624940,Sober,9780511624940,,2012
,From Algorithms to Thinking Machines: The New Digital Power,Association for Computing Machinery,"Algorithms , Computation",https://dl.acm.org/doi/book/10.1145/3603178,Domenico Talia,9798400708572,,2023
,From Coal to Hydrogen,Synthesis Collection of Technology (R0),Industrial Chemistry,https://doi.org/10.1007/978-3-031-55586-2,Qianlin Zhuang,9783031555862,,2024
,From Code to Chip,Synthesis Collection of Technology (R0),Circuits and Systems,https://doi.org/10.1007/978-3-031-68562-0,"Jakob Ratschenberger, Harald Pretl",9783031685620,,2025
,From Collective States to Quarks in Nuclei,Springer,Physics,http://dx.doi.org/10.1007/3-540-10570-0,"Hartmuth Arenhövel, Anna Maria Saruis",9783540385394,137,1981
,From Complex to Simple — Interdisciplinary stochastic models,Institute of Physics Publishing ,"Physcis , Mathematics and computation",https://iopscience.iop.org/book/978-1-64327-120-0,"Mazilu, D A",9781643271170,,2018
